gene_set,ontology,n_input_genes,n_mapped_genes,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GWAS_Asn_Goodman,BP,754,538,GO:0006952,defense response,9/538,461/27694,0.5407851748903113,0.674689766982776,0.6588200758475796,Zm00001eb002250/Zm00001eb002390/Zm00001eb019170/Zm00001eb026440/Zm00001eb038250/Zm00001eb038270/Zm00001eb038280/Zm00001eb038290/Zm00001eb060190,9
GWAS_Asn_Goodman,MF,754,538,GO:0003743,translation initiation factor activity,3/538,146/27694,0.5416003270528555,0.674689766982776,0.6588200758475796,Zm00001eb000910/Zm00001eb024200/Zm00001eb031930,3
GWAS_Asn_Goodman,MF,754,538,GO:0008237,metallopeptidase activity,2/538,93/27694,0.5418903239392618,0.674689766982776,0.6588200758475796,Zm00001eb023280/Zm00001eb060200,2
GWAS_Asn_Goodman,CC,754,538,GO:0005743,mitochondrial inner membrane,5/538,252/27694,0.5432810843038678,0.674689766982776,0.6588200758475796,Zm00001eb001070/Zm00001eb007820/Zm00001eb019520/Zm00001eb043590/Zm00001eb058950,5
GWAS_Asn_Goodman,BP,754,538,GO:0000288,"nuclear-transcribed mRNA catabolic process, deadenylation-dependent decay",1/538,40/27694,0.5440030676605581,0.674689766982776,0.6588200758475796,Zm00001eb000340,1
GWAS_Asn_Goodman,CC,754,538,GO:0005852,eukaryotic translation initiation factor 3 complex,1/538,40/27694,0.5440030676605581,0.674689766982776,0.6588200758475796,Zm00001eb024200,1
GWAS_Asn_Goodman,BP,754,538,GO:0006006,glucose metabolic process,1/538,40/27694,0.5440030676605581,0.674689766982776,0.6588200758475796,Zm00001eb018480,1
GWAS_Asn_Goodman,MF,754,538,GO:0030276,clathrin binding,1/538,41/27694,0.5528743466653536,0.6837132973913536,0.6676313596095634,Zm00001eb027120,1
GWAS_Asn_Goodman,BP,754,538,GO:0051321,meiotic cell cycle,1/538,41/27694,0.5528743466653536,0.6837132973913536,0.6676313596095634,Zm00001eb008630,1
GWAS_Asn_Goodman,CC,754,538,GO:0009505,plant-type cell wall,4/538,203/27694,0.5579489730721601,0.6889946252490508,0.672788462903636,Zm00001eb024400/Zm00001eb040050/Zm00001eb043900/Zm00001eb061750,4
GWAS_Asn_Goodman,MF,754,538,GO:0003684,damaged DNA binding,1/538,43/27694,0.5701034237294631,0.6992040662718155,0.6827577629258654,Zm00001eb008630,1
GWAS_Asn_Goodman,BP,754,538,GO:0006891,intra-Golgi vesicle-mediated transport,1/538,43/27694,0.5701034237294631,0.6992040662718155,0.6827577629258654,Zm00001eb009310,1
GWAS_Asn_Goodman,BP,754,538,GO:0042273,ribosomal large subunit biogenesis,1/538,43/27694,0.5701034237294631,0.6992040662718155,0.6827577629258654,Zm00001eb040600,1
GWAS_Asn_Goodman,BP,754,538,GO:0072583,clathrin-dependent endocytosis,1/538,43/27694,0.5701034237294631,0.6992040662718155,0.6827577629258654,Zm00001eb027120,1
GWAS_Asn_Goodman,MF,754,538,GO:0003712,transcription coregulator activity,2/538,98/27694,0.5702959653722276,0.6992040662718155,0.6827577629258654,Zm00001eb004040/Zm00001eb044560,2
GWAS_Asn_Goodman,MF,754,538,GO:0016616,"oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor",3/538,153/27694,0.5733285516664299,0.7011979282554539,0.684704726356428,Zm00001eb006380/Zm00001eb038930/Zm00001eb057810,3
GWAS_Asn_Goodman,CC,754,538,GO:0012505,endomembrane system,9/538,474/27694,0.5743033165321518,0.7011979282554539,0.684704726356428,Zm00001eb000480/Zm00001eb003730/Zm00001eb006850/Zm00001eb014090/Zm00001eb018170/Zm00001eb025340/Zm00001eb031640/Zm00001eb044700/Zm00001eb051610,9
GWAS_Asn_Goodman,MF,754,538,GO:0042393,histone binding,2/538,99/27694,0.575821770557389,0.7011979282554539,0.684704726356428,Zm00001eb003750/Zm00001eb012650,2
GWAS_Asn_Goodman,MF,754,538,GO:0051536,iron-sulfur cluster binding,4/538,208/27694,0.5771739883173446,0.7011979282554539,0.684704726356428,Zm00001eb003760/Zm00001eb021260/Zm00001eb043590/Zm00001eb056240,4
GWAS_Asn_Goodman,BP,754,538,GO:0006396,RNA processing,3/538,154/27694,0.5777483809290045,0.7011979282554539,0.684704726356428,Zm00001eb007090/Zm00001eb023860/Zm00001eb026470,3
GWAS_Asn_Goodman,MF,754,538,GO:0003678,DNA helicase activity,1/538,44/27694,0.5784678357953394,0.7011979282554539,0.684704726356428,Zm00001eb028400,1
GWAS_Asn_Goodman,BP,754,538,GO:0006352,DNA-templated transcription initiation,1/538,44/27694,0.5784678357953394,0.7011979282554539,0.684704726356428,Zm00001eb002410,1
GWAS_Asn_Goodman,BP,754,538,GO:0009664,plant-type cell wall organization,1/538,44/27694,0.5784678357953394,0.7011979282554539,0.684704726356428,Zm00001eb004260,1
GWAS_Asn_Goodman,CC,754,538,GO:0005768,endosome,2/538,100/27694,0.5812955341007784,0.7036303287067331,0.6870799131878067,Zm00001eb006850/Zm00001eb019420,2
GWAS_Asn_Goodman,CC,754,538,GO:0000151,ubiquitin ligase complex,1/538,45/27694,0.5866697997860122,0.706146093281759,0.6895365032966879,Zm00001eb009370,1
GWAS_Asn_Goodman,MF,754,538,GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",1/538,45/27694,0.5866697997860122,0.706146093281759,0.6895365032966879,Zm00001eb057850,1
GWAS_Asn_Goodman,BP,754,538,GO:0030001,metal ion transport,1/538,45/27694,0.5866697997860122,0.706146093281759,0.6895365032966879,Zm00001eb041600,1
GWAS_Asn_Goodman,MF,754,538,GO:0080044,quercetin 7-O-glucosyltransferase activity,1/538,45/27694,0.5866697997860122,0.706146093281759,0.6895365032966879,Zm00001eb041700,1
GWAS_Asn_Goodman,MF,754,538,GO:0004672,protein kinase activity,29/538,1536/27694,0.5906006289980466,0.7098804194268246,0.6931829926233808,Zm00001eb000920/Zm00001eb001880/Zm00001eb001940/Zm00001eb002180/Zm00001eb002470/Zm00001eb002480/Zm00001eb006270/Zm00001eb007080/Zm00001eb009320/Zm00001eb010320/Zm00001eb011480/Zm00001eb013480/Zm00001eb023880/Zm00001eb025770/Zm00001eb029700/Zm00001eb031270/Zm00001eb031340/Zm00001eb032940/Zm00001eb034290/Zm00001eb034370/Zm00001eb034410/Zm00001eb038680/Zm00001eb040030/Zm00001eb041050/Zm00001eb043610/Zm00001eb047260/Zm00001eb047270/Zm00001eb058940/Zm00001eb060140,29
GWAS_Asn_Goodman,BP,754,538,GO:0006508,proteolysis,13/538,694/27694,0.5922872451075749,0.7103522004662816,0.6936436766820535,Zm00001eb008340/Zm00001eb010360/Zm00001eb021530/Zm00001eb021580/Zm00001eb023280/Zm00001eb026810/Zm00001eb028090/Zm00001eb028540/Zm00001eb031860/Zm00001eb031870/Zm00001eb041630/Zm00001eb043920/Zm00001eb060200,13
GWAS_Asn_Goodman,MF,754,538,GO:0016829,lyase activity,8/538,428/27694,0.5931078173938337,0.7103522004662816,0.6936436766820535,Zm00001eb001830/Zm00001eb006440/Zm00001eb006450/Zm00001eb009340/Zm00001eb010390/Zm00001eb021200/Zm00001eb041680/Zm00001eb041770,8
GWAS_Asn_Goodman,BP,754,538,GO:0009699,phenylpropanoid biosynthetic process,1/538,46/27694,0.5947124648992217,0.7103522004662816,0.6936436766820535,Zm00001eb003590,1
GWAS_Asn_Goodman,MF,754,538,GO:0080043,quercetin 3-O-glucosyltransferase activity,1/538,46/27694,0.5947124648992217,0.7103522004662816,0.6936436766820535,Zm00001eb041700,1
GWAS_Asn_Goodman,MF,754,538,GO:0004518,nuclease activity,3/538,158/27694,0.5951375495155078,0.7103522004662816,0.6936436766820535,Zm00001eb002260/Zm00001eb014130/Zm00001eb043930,3
GWAS_Asn_Goodman,MF,754,538,GO:0005525,GTP binding,7/538,377/27694,0.6004587590020408,0.7157067544711391,0.6988722837370946,Zm00001eb000480/Zm00001eb000490/Zm00001eb006850/Zm00001eb007810/Zm00001eb012020/Zm00001eb031250/Zm00001eb033400,7
GWAS_Asn_Goodman,BP,754,538,GO:0006366,transcription by RNA polymerase II,1/538,47/27694,0.6025989193944552,0.71626528976567,0.6994176814637446,Zm00001eb002410,1
GWAS_Asn_Goodman,BP,754,538,GO:0042542,response to hydrogen peroxide,1/538,47/27694,0.6025989193944552,0.71626528976567,0.6994176814637446,Zm00001eb002510,1
GWAS_Asn_Goodman,BP,754,538,GO:0007165,signal transduction,9/538,487/27694,0.6067073184038415,0.7201498225375238,0.7032108443374457,Zm00001eb001940/Zm00001eb007080/Zm00001eb013480/Zm00001eb020120/Zm00001eb031340/Zm00001eb040030/Zm00001eb041050/Zm00001eb041780/Zm00001eb043610,9
GWAS_Asn_Goodman,MF,754,538,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",6/538,326/27694,0.6093924788454802,0.7204610032325927,0.7035147056069657,Zm00001eb000660/Zm00001eb001830/Zm00001eb007800/Zm00001eb018180/Zm00001eb027580/Zm00001eb040050,6
GWAS_Asn_Goodman,CC,754,538,GO:0005762,mitochondrial large ribosomal subunit,1/538,48/27694,0.6103321917699676,0.7204610032325927,0.7035147056069657,Zm00001eb001840,1
GWAS_Asn_Goodman,CC,754,538,GO:0009707,chloroplast outer membrane,1/538,48/27694,0.6103321917699676,0.7204610032325927,0.7035147056069657,Zm00001eb008640,1
GWAS_Asn_Goodman,BP,754,538,GO:0046856,phosphatidylinositol dephosphorylation,1/538,48/27694,0.6103321917699676,0.7204610032325927,0.7035147056069657,Zm00001eb047860,1
GWAS_Asn_Goodman,MF,754,538,GO:0016746,acyltransferase activity,6/538,328/27694,0.6153015391147756,0.7234335667936598,0.7064173501209353,Zm00001eb006430/Zm00001eb012650/Zm00001eb013420/Zm00001eb027660/Zm00001eb041100/Zm00001eb046050,6
GWAS_Asn_Goodman,MF,754,538,GO:0008234,cysteine-type peptidase activity,3/538,163/27694,0.6162092734834876,0.7234335667936598,0.7064173501209353,Zm00001eb008340/Zm00001eb021580/Zm00001eb026810,3
GWAS_Asn_Goodman,BP,754,538,GO:0006816,calcium ion transport,1/538,49/27694,0.617915251917105,0.7234335667936598,0.7064173501209353,Zm00001eb019340,1
GWAS_Asn_Goodman,MF,754,538,GO:0031072,heat shock protein binding,1/538,49/27694,0.617915251917105,0.7234335667936598,0.7064173501209353,Zm00001eb029200,1
GWAS_Asn_Goodman,BP,754,538,GO:0042274,ribosomal small subunit biogenesis,1/538,49/27694,0.617915251917105,0.7234335667936598,0.7064173501209353,Zm00001eb018470,1
GWAS_Asn_Goodman,BP,754,538,GO:0042545,cell wall modification,1/538,49/27694,0.617915251917105,0.7234335667936598,0.7064173501209353,Zm00001eb040760,1
GWAS_Asn_Goodman,MF,754,538,GO:0046873,metal ion transmembrane transporter activity,1/538,51/27694,0.6326423288276997,0.7392693199764839,0.7218806232037152,Zm00001eb041600,1
GWAS_Asn_Goodman,MF,754,538,GO:0051213,dioxygenase activity,2/538,110/27694,0.6331664887546549,0.7392693199764839,0.7218806232037152,Zm00001eb041710/Zm00001eb057850,2
GWAS_Asn_Goodman,CC,754,538,GO:0005794,Golgi apparatus,9/538,500/27694,0.6378443449982752,0.7437178281136352,0.7262244959164036,Zm00001eb006350/Zm00001eb006850/Zm00001eb007800/Zm00001eb008660/Zm00001eb009310/Zm00001eb014090/Zm00001eb022820/Zm00001eb035750/Zm00001eb041600,9
GWAS_Asn_Goodman,MF,754,538,GO:0003924,GTPase activity,5/538,285/27694,0.6517011376798928,0.754988533928672,0.7372300982291891,Zm00001eb000480/Zm00001eb000490/Zm00001eb006850/Zm00001eb007810/Zm00001eb031250,5
GWAS_Asn_Goodman,MF,754,538,GO:0016788,"hydrolase activity, acting on ester bonds",3/538,172/27694,0.6522348498415063,0.754988533928672,0.7372300982291891,Zm00001eb029100/Zm00001eb043930/Zm00001eb046570,3
GWAS_Asn_Goodman,CC,754,538,GO:0000785,chromatin,2/538,114/27694,0.6524632744287036,0.754988533928672,0.7372300982291891,Zm00001eb028170/Zm00001eb041060,2
GWAS_Asn_Goodman,MF,754,538,GO:0005200,structural constituent of cytoskeleton,1/538,54/27694,0.6536773537632143,0.754988533928672,0.7372300982291891,Zm00001eb000490,1
GWAS_Asn_Goodman,BP,754,538,GO:0006890,"retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum",1/538,54/27694,0.6536773537632143,0.754988533928672,0.7372300982291891,Zm00001eb027830,1
GWAS_Asn_Goodman,CC,754,538,GO:0016607,nuclear speck,1/538,54/27694,0.6536773537632143,0.754988533928672,0.7372300982291891,Zm00001eb012210,1
GWAS_Asn_Goodman,BP,754,538,GO:0034219,carbohydrate transmembrane transport,1/538,54/27694,0.6536773537632143,0.754988533928672,0.7372300982291891,Zm00001eb008070,1
GWAS_Asn_Goodman,MF,754,538,GO:0005543,phospholipid binding,1/538,55/27694,0.660418366197201,0.7617476982920608,0.7438302771506335,Zm00001eb027120,1
GWAS_Asn_Goodman,BP,754,538,GO:0000165,MAPK cascade,1/538,56/27694,0.6670284070447678,0.7662779421412413,0.7482539630317347,Zm00001eb011480,1
GWAS_Asn_Goodman,BP,754,538,GO:0034605,cellular response to heat,1/538,56/27694,0.6670284070447678,0.7662779421412413,0.7482539630317347,Zm00001eb018130,1
GWAS_Asn_Goodman,MF,754,538,GO:0061631,ubiquitin conjugating enzyme activity,1/538,56/27694,0.6670284070447678,0.7662779421412413,0.7482539630317347,Zm00001eb033000,1
GWAS_Asn_Goodman,MF,754,538,GO:0004180,carboxypeptidase activity,1/538,57/27694,0.6735100163149728,0.7706249452362238,0.7524987182494601,Zm00001eb060200,1
GWAS_Asn_Goodman,MF,754,538,GO:0004222,metalloendopeptidase activity,1/538,57/27694,0.6735100163149728,0.7706249452362238,0.7524987182494601,Zm00001eb023280,1
GWAS_Asn_Goodman,CC,754,538,GO:0030014,CCR4-NOT complex,1/538,57/27694,0.6735100163149728,0.7706249452362238,0.7524987182494601,Zm00001eb000340,1
GWAS_Asn_Goodman,BP,754,538,GO:0006888,endoplasmic reticulum to Golgi vesicle-mediated transport,2/538,119/27694,0.6754371348867726,0.7707718037256512,0.7526421224122001,Zm00001eb020490/Zm00001eb027830,2
GWAS_Asn_Goodman,MF,754,538,GO:0140359,ABC-type transporter activity,2/538,119/27694,0.6754371348867726,0.7707718037256512,0.7526421224122001,Zm00001eb004340/Zm00001eb038710,2
GWAS_Asn_Goodman,BP,754,538,GO:0009073,aromatic amino acid family biosynthetic process,1/538,58/27694,0.6798656848471054,0.7737647966984985,0.7555647158082739,Zm00001eb026910,1
GWAS_Asn_Goodman,BP,754,538,GO:1902531,regulation of intracellular signal transduction,1/538,58/27694,0.6798656848471054,0.7737647966984985,0.7555647158082739,Zm00001eb012040,1
GWAS_Asn_Goodman,CC,754,538,GO:0005802,trans-Golgi network,1/538,59/27694,0.6860978552607777,0.7798220980881784,0.7614795406007515,Zm00001eb028390,1
GWAS_Asn_Goodman,BP,754,538,GO:0008380,RNA splicing,4/538,240/27694,0.6881065011523735,0.7810692337583894,0.7626973418140633,Zm00001eb007090/Zm00001eb018140/Zm00001eb019290/Zm00001eb034090,4
GWAS_Asn_Goodman,CC,754,538,GO:0030015,CCR4-NOT core complex,1/538,60/27694,0.6922089228876895,0.78444929650804,0.7659979005390798,Zm00001eb000340,1
