"pathway_id","pathway_name","n_genes","acat_p","fisher_p","tfisher_p_analytic","tau_hat","tfisher_stat_hat","minp_p_analytic","stouffer_p_analytic","magma_pvalue","omni_p_analytic","omni_p_analytic_BH","omni_p_global","omni_p_global_BH","omni_p_mvn","omni_p_mvn_BH","omni_p_final","omni_p_final_BH"
"PWY-7343","UDP-&alpha;-D-glucose biosynthesis I",10,0.0348612864403876,0.225772218070314,0.0341876120350059,0.005,0.731782367327757,0.0341427057685569,0.056482142477785,NA,0.0459473401564581,0.999999464263738,NA,NA,0.0534946505349465,1,0.0534946505349465,1
"PWY-6623","salicylate glucosides biosynthesis II",2,0.0941412192576089,0.11679048839528,0.0929654199542614,0.05,0.0977545217302627,0.0929626219417214,0.0319610118305443,NA,0.0697181392092691,0.999999464263738,NA,NA,0.0632936706329367,1,0.0632936706329367,1
"PWY-5863","superpathway of phylloquinol biosynthesis",15,0.0370707597898505,0.629056026708911,0.0304675631706723,0.005,1.79383981105729,0.0301540332491802,0.57763776997905,NA,0.0546986493066784,0.999999464263738,NA,NA,0.0650934906509349,1,0.0650934906509349,1
"PYRIDNUCSYN-PWY","NAD <i>de novo</i> biosynthesis I (from aspartate)",5,0.0590917219163946,0.0913645682038902,0.0618261359719157,0.02,0.918250357263155,0.0616067990842307,0.114440244400915,NA,0.0725415693522896,0.999999464263738,NA,NA,0.0740925907409259,1,0.0740925907409259,1
"UDPNACETYLGALSYN-PWY","UDP-<i>N</i>-acetyl-D-glucosamine biosynthesis II",13,0.0485769874812602,0.554401070047411,0.044233250182545,0.005,0.731782367327757,0.0441563635317955,0.555926297889242,NA,0.0762793704851414,0.999999464263738,NA,NA,0.0843915608439156,1,0.0843915608439156,1
"PWY-6066","IAA biosynthesis VII",2,0.14472959785899,0.18870462634783,0.118503080134529,0.1,0.995911535418919,0.117860497668677,0.0618369907133292,NA,0.111019420512405,0.999999464263738,NA,NA,0.0924907509249075,1,0.0924907509249075,1
"PWY-82","UDP-&beta;-L-arabinose biosynthesis II (from &beta;-L-arabinose)",3,0.640836539736888,0.193898862124348,0.108023403256172,0.05,0.585351562782084,0.107814733079611,0.0402706772995572,NA,0.105745780100594,0.999999464263738,NA,NA,0.0957904209579042,1,0.0957904209579042,1
"PWYQT-4466","superpathway of sucrose and starch metabolism I (non-photosynthetic tissue)",17,0.0650697533946557,0.627686865294907,0.0574784786158452,0.005,0.731782367327757,0.0573465989568668,0.237750544428856,NA,0.0939398706811659,0.999999464263738,NA,NA,0.105089491050895,1,0.105089491050895,1
"PWY-7177","UTP and CTP dephosphorylation II",10,0.240297763183503,0.531665971289285,0.0761976840029678,0.01,0.475216275154146,0.0761113110185126,0.0834738707821013,NA,0.117800569733616,0.999999464263738,NA,NA,0.116288371162884,1,0.116288371162884,1
"CAROTENOID-PWY","superpathway of carotenoid biosynthesis in plants",3,0.292733687077824,0.206316846104747,0.090386096421597,0.05,0.960702421822944,0.0899448205440888,0.206480548324789,NA,0.144190825191666,0.999999464263738,NA,NA,0.121587841215878,1,0.121587841215878,1
"PWY4FS-4","phosphatidylcholine biosynthesis IV",7,0.912410634495609,0.394500813304391,0.0442261388356358,0.01,0.884837785641474,0.0441160137644265,0.402976370355544,NA,0.131190192488054,0.999999464263738,NA,NA,0.129287071292871,1,0.129287071292871,1
"PWY-5530","sorbitol biosynthesis II",2,0.261611090010968,0.275791588818229,0.18712922593781,0.1,0.0321401650157529,0.187127962063752,0.0871009978105278,NA,0.171858474766954,0.999999464263738,NA,NA,0.138286171382862,1,0.138286171382862,1
"PWY-6475","<i>trans</i>-lycopene biosynthesis II (oxygenic phototrophs and green sulfur bacteria)",7,0.135747529462107,0.534117839579179,0.0862450540236174,0.02,0.902787117700794,0.0858093187836967,0.194708183284629,NA,0.138710987683443,0.999999464263738,NA,NA,0.13978602139786,1,0.13978602139786,1
"PWY-5079","L-phenylalanine degradation III",8,0.191992843734407,0.250284239598332,0.18294246277089,0.05,1.4619756679711,0.177106861487247,0.0543420416186934,NA,0.131542290816973,0.999999464263738,NA,NA,0.146685331466853,1,0.146685331466853,1
"PWY-3462","L-phenylalanine biosynthesis II",10,0.142499743811342,0.317333020336521,0.125932736496,0.02,0.818559689582427,0.12516124850202,0.141296621431524,NA,0.152345112806695,0.999999464263738,NA,NA,0.154484551544846,1,0.154484551544846,1
"PWY-7238","sucrose biosynthesis II",28,0.169553116636158,0.668626068672726,0.0930391380945969,0.005,0.731782367327757,0.0926887430712792,0.154397326520442,NA,0.151926884997418,0.999999464263738,NA,NA,0.167483251674833,1,0.167483251674833,1
"PWY-5034","GA<sub>12</sub> biosynthesis",3,0.420381965228526,0.373170565301847,0.166268921725347,0.1,1.08736245524176,0.164264681817413,0.110566398456282,NA,0.198766082962933,0.999999464263738,NA,NA,0.167883211678832,1,0.167883211678832,1
"PWY-6477","gibberellin inactivation II (methylation)",3,0.166235364690581,0.122823044196354,1,0.1,0,0.301541470846751,0.0841790589661946,NA,0.192492819307129,0.999999464263738,NA,NA,0.172882711728827,1,0.172882711728827,1
"PWY-5670","epoxysqualene biosynthesis",9,0.766302290327942,0.142064223293177,0.119611745662588,0.1,4.8158504571862,0.291291015684474,0.105576787824532,NA,0.193432249681094,0.999999464263738,NA,NA,0.192280771922808,1,0.192280771922808,1
"PWY-882","L-ascorbate biosynthesis I (L-galactose pathway)",19,0.125583098421775,0.876071818532417,0.0816024091568244,0.005,0.224540534467164,0.0815809899883352,0.501844394417103,NA,0.185429449700364,0.999999464263738,NA,NA,0.193280671932807,1,0.193280671932807,1
"PWY4FS-2","phosphatidylcholine biosynthesis II",10,0.885845959762913,0.582113501230221,0.0626524726814841,0.01,0.884837785641474,0.0624219991772948,0.621520958152155,NA,0.203720776191646,0.999999464263738,NA,NA,0.202079792020798,1,0.202079792020798,1
"PWY-6773","1,3-&beta;-D-glucan biosynthesis",14,0.164533948906327,0.888886767519326,0.0903364883953084,0.01,0.798024638213809,0.0899485203545428,0.3456976001569,NA,0.21083873795272,0.999999464263738,NA,NA,0.202779722027797,1,0.202779722027797,1
"PWY-5947","lutein biosynthesis",5,0.71628472827222,0.530676707510607,0.146727321795292,0.05,0.960702421822944,0.145367227002043,0.113925675942309,NA,0.225975783021997,0.999999464263738,NA,NA,0.204379562043796,1,0.204379562043796,1
"GLYCOLYSIS","glycolysis I (from glucose 6-phosphate)",62,0.401652618949227,0.940682005484662,0.373104500103182,0.01,0.59768655287313,0.369695744636636,0.0267275690019805,NA,0.18234727473524,0.999999464263738,NA,NA,0.215078492150785,1,0.215078492150785,1
"PWY3O-4107","NAD salvage pathway V (PNC V cycle)",12,0.306027846263746,0.500568924878502,0.142830196930253,0.02,0.918250357263155,0.141532919687552,0.163077787770436,NA,0.205214305948143,0.999999464263738,NA,NA,0.218478152184782,1,0.218478152184782,1
"PWY-2781","<i>cis</i>-zeatin biosynthesis",3,0.311564250872813,0.38110424820854,0.244137684962626,0.1,0.232724225023253,0.243980019273342,0.305366397410546,NA,0.291470165654626,0.999999464263738,NA,NA,0.224077592240776,1,0.224077592240776,1
"PWY-5989","stearate biosynthesis II (bacteria and plants)",30,0.216742568048069,0.731442710439054,0.112236312517733,0.05,7.2813874233749,0.116248739587473,0.385602976221299,NA,0.219761488209626,0.999999464263738,NA,NA,0.232876712328767,1,0.232876712328767,1
"PWY-7185","UTP and CTP dephosphorylation I",16,0.341198373739865,0.714132012127188,0.119186960136507,0.01,0.475216275154146,0.118968491935666,0.350819618317103,NA,0.239270597526381,0.999999464263738,NA,NA,0.238176182381762,1,0.238176182381762,1
"PWY-5409","divinyl ether biosynthesis II",4,0.247299780474213,0.258318147632083,0.338806944753911,0.1,0.0351885284621797,0.338799580958205,0.247235609454682,NA,0.281645413950452,0.999999464263738,NA,NA,0.239176082391761,1,0.239176082391761,1
"PWY-6902","chitin degradation II (Vibrio)",22,0.635381234361489,0.611551372321342,0.673480144109431,0.1,1.85518039326724,0.72295703549626,0.0405621058662838,NA,0.233787439575971,0.999999464263738,NA,NA,0.241875812418758,1,0.241875812418758,1
"PWY-6724","starch degradation II",8,0.542170669855282,0.290285094589877,0.217335156662306,0.05,1.05028379435329,0.213496020500662,0.222051161409607,NA,0.27303721996691,0.999999464263738,NA,NA,0.250874912508749,1,0.250874912508749,1
"HOMOCYSDEGR-PWY","L-cysteine biosynthesis III (from L-homocysteine)",3,0.281334790439893,0.331712045640768,1,0.1,0,0.30876757781443,0.192541781198212,NA,0.370210931017364,0.999999464263738,NA,NA,0.256374362563744,1,0.256374362563744,1
"GLUTAMINDEG-PWY","L-glutamine degradation I",27,0.200647428710387,0.84050270236163,0.11219711153856,0.05,6.749159151893,0.192443242865174,0.218976579566348,NA,0.252326384779898,0.999999464263738,NA,NA,0.256874312568743,1,0.256874312568743,1
"PWY-6799","fatty acid biosynthesis (plant mitochondria)",2,0.263526116666346,0.275321079393449,1,0.1,0,0.309409204949301,0.327244086505586,NA,0.396829059176444,0.999999464263738,NA,NA,0.257874212578742,1,0.257874212578742,1
"PWY490-4","L-asparagine biosynthesis III (tRNA-dependent)",27,0.200647428710387,0.84050270236163,0.11219711153856,0.05,6.749159151893,0.192443242865174,0.218976579566348,NA,0.252326384779898,0.999999464263738,NA,NA,0.261473852614739,1,0.261473852614739,1
"PWY-5971","palmitate biosynthesis II (bacteria and plants)",35,0.250793892549256,0.785563703226817,0.134454384394873,0.005,0.391616954047025,0.134264843840929,0.347590139687411,NA,0.259343476002952,0.999999464263738,NA,NA,0.27047295270473,1,0.27047295270473,1
"PWY-7432","L-phenylalanine biosynthesis III (cytosolic, plants)",4,0.380476719830189,0.432264771381805,1,0.1,0,0.454349296208734,0.0855598448704578,NA,0.327577999200893,0.999999464263738,NA,NA,0.27047295270473,1,0.27047295270473,1
"PROSYN-PWY","L-proline biosynthesis I",3,0.647379620491218,0.482276334739796,1,0.1,0,0.503349886412708,0.0893056879886797,NA,0.399120212354477,0.999999464263738,NA,NA,0.281271872812719,1,0.281271872812719,1
"PWY-801","homocysteine and cysteine interconversion",7,0.327071851732696,0.391603992532677,1,0.1,0,0.57753613514889,0.0851145018733785,NA,0.328750539293015,0.999999464263738,NA,NA,0.29027097290271,1,0.29027097290271,1
"PWY-5686","UMP biosynthesis I",5,0.391680883314557,0.529736996645925,1,0.1,0,0.414265463013804,0.0885821291533387,NA,0.344363181086722,0.999999464263738,NA,NA,0.295270472952705,1,0.295270472952705,1
"SUCSYN-PWY","sucrose biosynthesis I (from photosynthesis)",34,0.77688276833297,0.771284416173557,0.645331494840096,0.05,1.21321172098294,0.609256553667124,0.046057042710416,NA,0.29779827244552,0.999999464263738,NA,NA,0.302069793020698,1,0.302069793020698,1
"PWY-4841","UDP-&alpha;-D-glucuronate biosynthesis (from <i>myo</i>-inositol)",7,0.302894904102784,0.361651953677968,0.234934026387699,0.05,0.585351562782084,0.233706555508317,0.649610661073522,NA,0.333826411994593,0.999999464263738,NA,NA,0.303169683031697,1,0.303169683031697,1
"PWY-3801","sucrose degradation II (sucrose synthase)",33,0.129154420380812,0.927952547402028,0.108791805753316,0.005,0.731782367327757,0.108312289404454,0.433324154537847,NA,0.291788712695314,0.999999464263738,NA,NA,0.306369363063694,1,0.306369363063694,1
"PWY-6733","sporopollenin precursors biosynthesis",45,0.189043297441013,0.812544252483651,0.169504213497456,0.005,0.391616954047025,0.169202713691053,0.468909703803348,NA,0.3064779425812,0.999999464263738,NA,NA,0.311268873112689,1,0.311268873112689,1
"PWY0-1507","biotin biosynthesis from 8-amino-7-oxononanoate I",6,0.296477253317211,0.350894356256556,0.414903244073875,0.1,0.320819515747258,0.413841027561766,0.40085406202491,NA,0.372192843854543,0.999999464263738,NA,NA,0.316768323167683,1,0.316768323167683,1
"PWY-5036","gibberellin biosynthesis II (early C-3 hydroxylation)",2,0.446312272661907,0.447492344546208,1,0.1,0,0.3800131344361,0.259532920388547,NA,0.481046124482272,0.999999464263738,NA,NA,0.327867213278672,1,0.327867213278672,1
"ALANINE-DEG3-PWY","L-alanine degradation III",6,0.32027506770457,0.287958719467407,1,0.1,0,0.565965443082711,0.132793371245756,NA,0.374021243517696,0.999999464263738,NA,NA,0.328967103289671,1,0.328967103289671,1
"NAGLIPASYN-PWY","lipid IV<sub>A</sub> biosynthesis",7,0.80015942749368,0.37841846460394,0.358610183784931,0.1,1.03949921314207,0.366085201753857,0.125277940416803,NA,0.359863256772441,0.999999464263738,NA,NA,0.331366863313669,1,0.331366863313669,1
"ALANINE-SYN2-PWY","L-alanine biosynthesis II",6,0.32027506770457,0.287958719467407,1,0.1,0,0.565965443082711,0.132793371245756,NA,0.374021243517696,0.999999464263738,NA,NA,0.334766523347665,1,0.334766523347665,1
"PWY-6930","phenolic malonylglucosides biosynthesis",4,0.552638093367562,0.639349568080636,1,0.1,0,0.563220213055894,0.29510055609523,NA,0.590566120280875,0.999999464263738,NA,NA,0.337366263373663,1,0.337366263373663,1
"PWY-6233","jasmonoyl-amino acid conjugates biosynthesis II",2,0.592901597186758,0.551531854859975,1,0.1,0,0.467016865691869,0.171298530194528,NA,0.503875398603542,0.999999464263738,NA,NA,0.341565843415658,1,0.341565843415658,1
"PWY-6220","jasmonoyl-amino acid conjugates biosynthesis I",2,0.592901597186758,0.551531854859975,1,0.1,0,0.467016865691869,0.171298530194528,NA,0.503875398603542,0.999999464263738,NA,NA,0.348365163483652,1,0.348365163483652,1
"PWY0-1021","L-alanine biosynthesis III",3,0.322703696841207,0.341884424651916,1,0.1,0,0.629611533117657,0.26587693948078,NA,0.483331198854539,0.999999464263738,NA,NA,0.358564143585641,1,0.358564143585641,1
"PWY-5486","pyruvate fermentation to ethanol II",13,0.358925797117259,0.674760804041478,0.285203113416186,0.05,1.4619756679711,0.271494069149542,0.411135763284872,NA,0.38871182073838,0.999999464263738,NA,NA,0.362663733626637,1,0.362663733626637,1
"PWY-3261","UDP-&beta;-L-rhamnose biosynthesis",4,0.775606562322588,0.61087823397403,1,0.1,0,0.479703993468983,0.0983970937491744,NA,0.482180845956339,0.999999464263738,NA,NA,0.371162883711629,1,0.371162883711629,1
"PWY-5350","thiosulfate disproportionation IV (rhodanese)",5,0.403894058367252,0.46164829052589,1,0.1,0,0.430898021942018,0.288552237117638,NA,0.496199951720676,0.999999464263738,NA,NA,0.382161783821618,1,0.382161783821618,1
"PWY-6235","hydroxyjasmonate sulfate biosynthesis",2,0.37103032117577,0.41063481223728,1,0.1,0,0.564250460159551,0.896823915264454,NA,0.708470281115995,0.999999464263738,NA,NA,0.386161383861614,1,0.386161383861614,1
"P401-PWY","cyanide degradation",3,0.432285192470957,0.480677702769211,1,0.1,0,0.408372347154511,0.395328374455205,NA,0.52934744925059,0.999999464263738,NA,NA,0.391160883911609,1,0.391160883911609,1
"PWY-6199","quercetin sulfate biosynthesis",10,0.607826029870396,0.625821505239085,0.356185127801581,0.1,1.94907688378311,0.421092467954656,0.23707619549743,NA,0.433898413445099,0.999999464263738,NA,NA,0.397560243975602,1,0.397560243975602,1
"PWY-321","cutin biosynthesis",40,0.156439783732268,0.88147893824687,0.152156620655552,0.005,0.391616954047025,0.151913672790789,0.828189619754071,NA,0.407076548098004,0.999999464263738,NA,NA,0.402159784021598,1,0.402159784021598,1
"PWY0-501","lipoate biosynthesis and incorporation I",5,0.664033375843296,0.537540240868064,1,0.1,0,0.447496294577907,0.157818928026065,NA,0.502921524440781,0.999999464263738,NA,NA,0.407659234076592,1,0.407659234076592,1
"GLNSYN-PWY","L-glutamine biosynthesis I",7,0.383742799241681,0.537016705653926,0.449546538445189,0.1,0.415557055426075,0.447389826945673,0.564048404796318,NA,0.475333204605773,0.999999464263738,NA,NA,0.409259074092591,1,0.409259074092591,1
"CITRULBIO-PWY","L-citrulline biosynthesis",35,0.270161245419938,0.916084285674418,0.166478871952072,0.05,6.749159151893,0.242000750719825,0.267456491378353,NA,0.445923619550477,0.999999464263738,NA,NA,0.434656534346565,1,0.434656534346565,1
"PWY-381","nitrate reduction II (assimilatory)",10,0.386399123955509,0.542770085743925,0.574917241919661,0.1,0.415557055426075,0.571424870364779,0.431050301381253,NA,0.500655556453238,0.999999464263738,NA,NA,0.454754524547545,1,0.454754524547545,1
"PWY-6963","ammonia assimilation cycle I",8,0.429061777611427,0.635510565292857,0.494902391319981,0.1,0.415557055426075,0.492283155584242,0.608099406557296,NA,0.534235561252258,0.999999464263738,NA,NA,0.457954204579542,1,0.457954204579542,1
"ASPSYNII-PWY","cyanide detoxification I",4,0.450289168644912,0.550752080565317,1,0.1,0,0.503333783799486,0.540943607159922,NA,0.593914288566708,0.999999464263738,NA,NA,0.464253574642536,1,0.464253574642536,1
"ARGDEG-V-PWY","L-arginine degradation X (arginine monooxygenase pathway)",2,0.597411325400138,0.697275009067837,1,0.1,0,0.725398498621921,0.21760654076325,NA,0.623016378341943,0.999999464263738,NA,NA,0.467653234676532,1,0.467653234676532,1
"PWY-6137","copper transport II",5,0.446407314219287,0.528603272529524,1,0.1,0,0.47018984614342,0.563893845207227,NA,0.587258485054588,0.999999464263738,NA,NA,0.475852414758524,1,0.475852414758524,1
"PWY-5905","hypusine biosynthesis",4,0.616034462306326,0.608749220391798,1,0.1,0,0.454447953647696,0.405539204615899,NA,0.602245270932776,0.999999464263738,NA,NA,0.477952204779522,1,0.477952204779522,1
"PWY-5129","sphingolipid biosynthesis (plants)",20,0.644520405942958,0.839580416798978,0.284409846616456,0.02,0.379848714987904,0.283641889550604,0.37921751144008,NA,0.518454064151914,0.999999464263738,NA,NA,0.483551644835516,1,0.483551644835516,1
"PWY-7450","anthocyanidin modification (<i>Arabidopsis</i>)",19,0.441835957400252,0.772276038933435,0.791112638358827,0.1,0.519604912254224,0.818236005512086,0.103467501525646,NA,0.553836745296389,0.999999464263738,NA,NA,0.485851414858514,1,0.485851414858514,1
"PWY-2161","folate polyglutamylation",13,0.342861567356967,0.422055492782579,0.625730454524115,0.1,0.69493819613358,0.614213672616982,0.64310174660327,NA,0.530873412692658,0.999999464263738,NA,NA,0.492450754924508,1,0.492450754924508,1
"ALACAT2-PWY","L-alanine degradation II (to D-lactate)",9,0.51385435699936,0.622121500040354,1,0.1,0,0.714052395423562,0.170919578851449,NA,0.55915516538141,0.999999464263738,NA,NA,0.5003499650035,1,0.5003499650035,1
"PWY-7417","phospholipid remodeling (phosphatidate, yeast)",7,0.413716737472629,0.573615955904344,1,0.1,0,0.613298851732269,0.477453008947331,NA,0.600585978993315,0.999999464263738,NA,NA,0.516048395160484,1,0.516048395160484,1
"PWY-695","abscisic acid biosynthesis",13,0.697157290384244,0.420312777228659,0.64276977005853,0.1,0.59076351211931,0.673061003196278,0.366763826080755,NA,0.568814866810152,0.999999464263738,NA,NA,0.517948205179482,1,0.517948205179482,1
"PWY-5138","unsaturated, even numbered fatty acid &beta;-oxidation",8,0.380556290860912,0.506822841871162,1,0.1,0,0.717179322477433,0.40833405639184,NA,0.59394944092011,0.999999464263738,NA,NA,0.523647635236476,1,0.523647635236476,1
"PWY-7176","UTP and CTP <i>de novo</i> biosynthesis",13,0.955323693830719,0.820110650535735,0.0979401522324908,0.01,0.475216275154146,0.0977943444330777,0.249207427530013,NA,0.584017105122987,0.999999464263738,NA,NA,0.542645735426457,1,0.542645735426457,1
"PROUT-PWY","L-proline degradation",5,0.633378115705243,0.694656618667635,1,0.1,0,0.688529037279328,0.327110984807183,NA,0.652241107556148,0.999999464263738,NA,NA,0.554444555544446,1,0.554444555544446,1
"PWY-5348","kaempferol triglucoside biosynthesis",13,0.849890366321121,0.817397037457545,0.469774700441303,0.05,0.0977545217302627,0.469648626873459,0.180875053119497,NA,0.607250304676204,0.999999464263738,NA,NA,0.557644235576442,1,0.557644235576442,1
"PWY-6842","glutathione-mediated detoxification II",68,0.327335072730523,0.893668746248224,0.304238146385763,0.02,3.44607974289688,0.349896196458788,0.6775830258031,NA,0.603540843038273,0.999999464263738,NA,NA,0.571942805719428,1,0.571942805719428,1
"PWY-7060","ornithine-citrulline shuttle",11,0.468491452600797,0.775870718788757,0.610129682564589,0.1,0.415557055426075,0.606241754090769,0.648111073134452,NA,0.636569905987433,0.999999464263738,NA,NA,0.574742525747425,1,0.574742525747425,1
"PWYQT-4432","glutathione degradation",3,0.459416643061403,0.582376305395772,1,0.1,0,0.749236078912294,0.686432823598616,NA,0.679926224286021,0.999999464263738,NA,NA,0.581241875812419,1,0.581241875812419,1
"PWY-7208","superpathway of pyrimidine nucleobases salvage",6,0.532266680171456,0.762858661848607,1,0.1,0,0.521962281623253,0.585311563098176,NA,0.667587485233262,0.999999464263738,NA,NA,0.584541545845416,1,0.584541545845416,1
"PWY-5698","allantoin degradation to ureidoglycolate II (ammonia producing)",3,0.447371405271247,0.563618193661688,1,0.1,0,0.77332367845967,0.667040017188014,NA,0.678924223366896,0.999999464263738,NA,NA,0.586341365863414,1,0.586341365863414,1
"PWY-6520","nonaprenyl diphosphate biosynthesis II",3,0.86361166836902,0.684364488467754,1,0.1,0,0.468502230927568,0.290018068584106,NA,0.687671179610292,0.999999464263738,NA,NA,0.587341265873413,1,0.587341265873413,1
"PWY-6936","seleno-amino acid biosynthesis (plants)",7,0.500278228454834,0.673522513894518,1,0.1,0,0.80830486092343,0.345144258071556,NA,0.667752014816258,0.999999464263738,NA,NA,0.592640735926407,1,0.592640735926407,1
"PWY-7985","oxalate degradation VI",3,0.867237797337299,0.485218925880026,1,0.1,0,0.494198144224631,0.441319144446309,NA,0.689308501900266,0.999999464263738,NA,NA,0.593240675932407,1,0.593240675932407,1
"PANTO-PWY","phosphopantothenate biosynthesis I",6,0.803957807058028,0.727563590004756,1,0.1,0,0.496867257550387,0.373077365211482,NA,0.682404646876005,0.999999464263738,NA,NA,0.602439756024398,1,0.602439756024398,1
"PWY-63","UDP-&beta;-L-arabinose biosynthesis I (from UDP-&alpha;-D-xylose)",10,0.684251585759614,0.900390412558414,0.551124926661162,0.1,0.554610221139854,0.545281417825451,0.195798665090942,NA,0.654336342690473,0.999999464263738,NA,NA,0.602739726027397,1,0.602739726027397,1
"PWY-8011","L-serine biosynthesis II",7,0.723864972533587,0.839747180644589,1,0.1,0,0.575921419955345,0.222322254239182,NA,0.676294303032578,0.999999464263738,NA,NA,0.604639536046395,1,0.604639536046395,1
"PWY-6040","chlorogenic acid biosynthesis II",15,0.801324727124906,0.901262479917764,0.507164060237062,0.05,0.165830736549719,0.506736326642178,0.299539252587168,NA,0.707792245500119,0.999999464263738,NA,NA,0.606839316068393,1,0.606839316068393,1
"GLYSYN-PWY","glycine biosynthesis I",7,0.465598662510319,0.603804954964603,1,0.1,0,0.796276113965016,0.614724869490369,NA,0.686843970170264,0.999999464263738,NA,NA,0.614238576142386,1,0.614238576142386,1
"PWY-4381","fatty acid biosynthesis initiation I",2,0.40480025631871,0.459222450695705,1,0.1,0,0.586224609293898,0.880349184427506,NA,0.704864565242052,0.999999464263738,NA,NA,0.624637536246375,1,0.624637536246375,1
"PWY-5995","linoleate biosynthesis I (plants)",2,0.41677171734343,0.477112798355246,1,0.1,0,0.619491417256885,0.874517229381836,NA,0.708257222478499,0.999999464263738,NA,NA,0.637136286371363,1,0.637136286371363,1
"PWY-282","cuticular wax biosynthesis",20,0.509243176026771,0.878122698674185,0.747606906653471,0.1,0.969117581705185,0.719593058058035,0.241901217512719,NA,0.684352507839266,0.999999464263738,NA,NA,0.643335666433357,1,0.643335666433357,1
"PWY-6498","eumelanin biosynthesis",3,0.532241481618241,0.698526348603158,1,0.1,0,0.825563146466555,0.676085477272119,NA,0.731614376086111,0.999999464263738,NA,NA,0.661633836616338,1,0.661633836616338,1
"ARG-PRO-PWY","L-arginine degradation VI (arginase 2 pathway)",4,0.720121348891313,0.694115244446094,1,0.1,0,0.776716510740911,0.588405380339622,NA,0.728694626404662,0.999999464263738,NA,NA,0.662633736626337,1,0.662633736626337,1
"CYSTSYN-PWY","L-cysteine biosynthesis I",15,0.507219839515838,0.759616754404084,1,0.1,0,0.842195093433442,0.474448170841894,NA,0.723507960445528,0.999999464263738,NA,NA,0.663033696630337,1,0.663033696630337,1
"PWY-6890","4-amino-2-methyl-5-diphosphomethylpyrimidine biosynthesis",2,0.501077092513645,0.594820786074461,1,0.1,0,0.700713760727068,0.830025450560663,NA,0.718924381740051,0.999999464263738,NA,NA,0.665033496650335,1,0.665033496650335,1
"PWY-702","L-methionine biosynthesis II (plants)",9,0.602255899030036,0.766585970551567,1,0.1,0,0.880424324394652,0.223762202901109,NA,0.721442596868888,0.999999464263738,NA,NA,0.670632936706329,1,0.670632936706329,1
"PWY-7546","diphthamide biosynthesis II (eukaryotes)",5,0.684400012719962,0.76710677205015,1,0.1,0,0.755694438728559,0.587243024901706,NA,0.731915800141158,0.999999464263738,NA,NA,0.672932706729327,1,0.672932706729327,1
