Zm00001eb000780	1	2925594	2988259	53	28	3107	1.7245	0.042311
Zm00001eb000790	1	2940331	2993509	33	21	3107	0.39677	0.34577
Zm00001eb000800	1	2942642	3013230	33	21	3107	0.39677	0.34577
Zm00001eb000810	1	2966876	3039032	31	19	3107	-0.95115	0.82924
Zm00001eb000820	1	2997946	3053004	42	25	3107	-0.96544	0.83284
Zm00001eb000830	1	3003126	3055012	42	25	3107	-0.96544	0.83284
Zm00001eb000840	1	3017596	3069181	42	25	3107	-0.96544	0.83284
Zm00001eb000850	1	3061161	3111776	48	21	3107	1.2311	0.10915
Zm00001eb000860	1	3070249	3138958	71	35	3107	0.88969	0.18682
Zm00001eb000870	1	3090493	3151872	53	24	3107	0.64563	0.25926
Zm00001eb000880	1	3138359	3192829	56	33	3107	0.1577	0.43735
Zm00001eb000890	1	3190293	3246599	28	17	3107	0.75824	0.22415
Zm00001eb000900	1	3196607	3247938	28	17	3107	0.75824	0.22415
Zm00001eb000910	1	3198370	3249844	28	17	3107	0.75824	0.22415
Zm00001eb000920	1	3238012	3304756	81	37	3107	0.032023	0.48723
Zm00001eb000930	1	3255308	3307259	81	37	3107	0.032023	0.48723
Zm00001eb000940	1	3255357	3306253	81	37	3107	0.032023	0.48723
Zm00001eb000960	1	3334130	3386295	34	25	3107	-1.263	0.89671
Zm00001eb000970	1	3337236	3390818	34	25	3107	-1.263	0.89671
Zm00001eb000980	1	3343388	3394418	34	25	3107	-1.263	0.89671
Zm00001eb000990	1	3345081	3396465	34	25	3107	-1.263	0.89671
Zm00001eb001000	1	3346279	3401586	34	25	3107	-1.263	0.89671
Zm00001eb001010	1	3407419	3461408	84	39	3107	-1.0608	0.8556
Zm00001eb001020	1	3409663	3462323	84	39	3107	-1.0608	0.8556
Zm00001eb001030	1	3417010	3468345	84	39	3107	-1.0608	0.8556
Zm00001eb001040	1	3448728	3503290	56	33	3107	-0.095784	0.53815
Zm00001eb001050	1	3455374	3508331	56	33	3107	-0.095784	0.53815
Zm00001eb001060	1	3461091	3513116	56	33	3107	-0.095784	0.53815
Zm00001eb001070	1	3510438	3565435	54	33	3107	-0.74398	0.77156
Zm00001eb001090	1	3541399	3592033	19	17	3107	-2.5971	0.9953
Zm00001eb001100	1	3610348	3661570	13	5	3107	0.27374	0.39214
Zm00001eb001110	1	3617003	3677191	13	5	3107	0.27374	0.39214
Zm00001eb001120	1	3707742	3760652	13	11	3107	0.93224	0.17561
Zm00001eb001130	1	3737739	3791217	53	38	3107	0.47552	0.31721
Zm00001eb001140	1	3741150	3794278	98	51	3107	0.26875	0.39406
Zm00001eb001150	1	3762682	3817482	137	67	3107	-0.016841	0.50672
Zm00001eb001160	1	3764833	3817468	135	67	3107	0.0083421	0.49667
Zm00001eb001170	1	3771239	3823782	97	45	3107	0.31297	0.37715
Zm00001eb001180	1	3772680	3826321	97	45	3107	0.31297	0.37715
Zm00001eb001190	1	3777584	3828735	97	45	3107	0.31297	0.37715
Zm00001eb001200	1	3808378	3862494	108	43	3107	0.37716	0.35303
Zm00001eb001210	1	3812589	3863704	108	43	3107	0.37716	0.35303
Zm00001eb001220	1	3815616	3870721	108	43	3107	0.37716	0.35303
Zm00001eb001230	1	3823537	3874489	108	43	3107	0.37716	0.35303
Zm00001eb001240	1	3878971	3933178	4	3	3107	-0.48609	0.68655
Zm00001eb001250	1	3886915	3937600	4	3	3107	-0.48609	0.68655
Zm00001eb001260	1	3926421	3981063	45	25	3107	-0.15627	0.56209
Zm00001eb001270	1	3931047	3984705	45	25	3107	-0.15627	0.56209
Zm00001eb001280	1	3937559	3988285	45	25	3107	-0.15627	0.56209
Zm00001eb001290	1	3940228	4000390	45	25	3107	-0.15627	0.56209
Zm00001eb001300	1	3952472	4003837	23	16	3107	-1.627	0.94813
Zm00001eb001310	1	3954913	4006991	19	14	3107	-1.7728	0.96187
Zm00001eb001320	1	3958110	4008679	19	14	3107	-1.7728	0.96187
Zm00001eb001330	1	3959280	4009822	15	12	3107	-1.9627	0.97516
Zm00001eb001340	1	4053810	4108607	93	50	3107	-1.0074	0.84313
Zm00001eb001350	1	4058900	4111535	102	56	3107	-0.92825	0.82336
Zm00001eb001360	1	4062436	4114632	103	57	3107	-0.95545	0.83032
Zm00001eb001370	1	4065633	4120211	105	60	3107	-1.0625	0.85599
Zm00001eb001400	1	4086310	4143908	88	53	3107	-0.79797	0.78756
Zm00001eb001420	1	4144766	4198139	3	2	3107	0.67575	0.2496
Zm00001eb001430	1	4148806	4274156	37	15	3107	-0.11092	0.54416
Zm00001eb001440	1	4245812	4298294	31	11	3107	-0.80817	0.7905
Zm00001eb001460	1	4268004	4329802	43	17	3107	-1.2332	0.89125
Zm00001eb001470	1	4330214	4382396	30	19	3107	1.6669	0.047764
Zm00001eb001480	1	4333163	4384539	30	19	3107	1.6669	0.047764
Zm00001eb001490	1	4345484	4403831	29	18	3107	-0.55403	0.71022
Zm00001eb001500	1	4345689	4398976	29	18	3107	-0.55403	0.71022
Zm00001eb001510	1	4422853	4477527	24	16	3107	0.75085	0.22637
Zm00001eb001520	1	4455634	4512953	33	20	3107	1.0241	0.1529
Zm00001eb001530	1	4464656	4516331	33	20	3107	1.0241	0.1529
Zm00001eb001550	1	4588829	4641572	90	50	3107	-0.62461	0.73389
Zm00001eb001560	1	4647210	4700614	108	48	3107	0.012477	0.49502
Zm00001eb001570	1	4653241	4714963	111	49	3107	-0.060363	0.52407
Zm00001eb001580	1	4672629	4723378	56	36	3107	-0.43199	0.66713
Zm00001eb001590	1	4761101	4816613	21	10	3107	-1.3514	0.91172
Zm00001eb001600	1	4767493	4821120	21	10	3107	-1.3514	0.91172
Zm00001eb001610	1	4807164	4860558	101	50	3107	1.4842	0.068876
Zm00001eb001620	1	4810163	4860639	101	50	3107	1.4842	0.068876
Zm00001eb001630	1	4819238	4873250	133	64	3107	1.2033	0.11442
Zm00001eb001640	1	4829128	4881665	136	66	3107	1.1915	0.11673
Zm00001eb001650	1	4835147	4893040	136	66	3107	1.1915	0.11673
Zm00001eb001660	1	4878163	4929730	4	3	3107	0.039612	0.4842
Zm00001eb001670	1	4907248	4973340	11	5	3107	1.7639	0.038874
Zm00001eb001680	1	5023745	5076733	113	61	3107	-0.92916	0.8236
Zm00001eb001690	1	5030289	5082805	157	79	3107	-1.3319	0.90855
Zm00001eb001700	1	5035152	5086950	160	79	3107	-1.3634	0.91362
Zm00001eb001710	1	5039533	5095054	173	85	3107	-1.4574	0.92749
Zm00001eb001720	1	5051499	5106101	175	85	3107	-1.4127	0.92112
Zm00001eb001740	1	5070230	5122193	106	55	3107	-0.96381	0.83243
Zm00001eb001760	1	5087320	5140233	63	40	3107	-0.40269	0.65641
Zm00001eb001770	1	5131079	5186908	54	34	3107	-1.3289	0.90806
Zm00001eb001780	1	5256432	5310006	29	20	3107	0.67713	0.24916
Zm00001eb001790	1	5260349	5310654	29	20	3107	0.67713	0.24916
Zm00001eb001800	1	5260662	5311601	29	20	3107	0.67713	0.24916
Zm00001eb001810	1	5340242	5392385	77	45	3107	0.59771	0.27502
Zm00001eb001820	1	5351196	5402536	77	45	3107	0.59771	0.27502
Zm00001eb001830	1	5359580	5413305	77	45	3107	0.59771	0.27502
Zm00001eb001840	1	5361927	5414230	77	45	3107	0.59771	0.27502
Zm00001eb001860	1	5398774	5456320	1	1	3107	1.1654	0.12192
Zm00001eb001870	1	5409423	5465930	1	1	3107	1.1654	0.12192
Zm00001eb001880	1	5419640	5473668	14	9	3107	0.549	0.2915
Zm00001eb001890	1	5424946	5479011	15	10	3107	0.45225	0.32554
Zm00001eb001900	1	5446781	5505336	15	10	3107	0.33257	0.36973
Zm00001eb001910	1	5454359	5518877	15	10	3107	0.33257	0.36973
Zm00001eb001920	1	5517959	5569109	95	50	3107	2.5502	0.0053832
Zm00001eb001940	1	5538658	5593308	95	50	3107	2.5502	0.0053832
Zm00001eb001950	1	5590012	5641448	18	14	3107	-0.068386	0.52726
Zm00001eb001960	1	5626777	5677845	102	49	3107	0.3933	0.34705
Zm00001eb001970	1	5626845	5677735	102	49	3107	0.3933	0.34705
Zm00001eb001980	1	5630021	5682414	102	49	3107	0.3933	0.34705
Zm00001eb001990	1	5634149	5691171	102	49	3107	0.3933	0.34705
Zm00001eb002000	1	5718584	5791324	116	55	3107	0.92748	0.17684
Zm00001eb002010	1	5744996	5799406	106	55	3107	1.1735	0.1203
Zm00001eb002020	1	5747493	5803595	105	54	3107	1.1913	0.11677
Zm00001eb002030	1	5811552	5866719	90	38	3107	0.020172	0.49195
Zm00001eb002040	1	5822054	5884789	90	38	3107	0.020172	0.49195
Zm00001eb002050	1	5840243	5891479	41	24	3107	-1.0008	0.84153
Zm00001eb002060	1	5872030	5925917	16	7	3107	1.0485	0.14721
Zm00001eb002070	1	5949073	6001558	6	5	3107	0.084514	0.46632
Zm00001eb002080	1	5950458	6001368	6	5	3107	0.084514	0.46632
Zm00001eb002090	1	5962621	6016591	6	5	3107	0.084514	0.46632
Zm00001eb002100	1	5996571	6139922	74	41	3107	-0.91402	0.81965
Zm00001eb002140	1	6105065	6155508	42	30	3107	-0.5169	0.69739
Zm00001eb002170	1	6175061	6229667	139	70	3107	0.68807	0.24571
Zm00001eb002180	1	6198600	6253409	158	79	3107	2.3594	0.0091514
Zm00001eb002190	1	6202615	6255600	142	71	3107	2.273	0.011512
Zm00001eb002200	1	6218871	6272902	175	84	3107	2.3798	0.008661
Zm00001eb002210	1	6220655	6271568	175	84	3107	2.3798	0.008661
Zm00001eb002220	1	6224500	6279299	164	80	3107	2.2298	0.012881
Zm00001eb002240	1	6235934	6288719	101	55	3107	0.6278	0.26507
Zm00001eb002250	1	6238313	6292523	101	55	3107	0.6278	0.26507
Zm00001eb002260	1	6247463	6307114	72	42	3107	1.1395	0.12724
Zm00001eb002270	1	6335197	6387989	84	50	3107	0.36247	0.3585
Zm00001eb002280	1	6340240	6390762	84	50	3107	0.36247	0.3585
Zm00001eb002290	1	6347483	6400552	84	50	3107	0.36247	0.3585
Zm00001eb002300	1	6355105	6409420	84	50	3107	0.36247	0.3585
Zm00001eb002310	1	6452433	6507618	129	65	3107	1.1568	0.12368
Zm00001eb002320	1	6467735	6521230	132	67	3107	1.2205	0.11114
Zm00001eb002330	1	6484299	6536495	82	41	3107	-0.071926	0.52867
Zm00001eb002340	1	6486535	6538459	73	35	3107	-0.15719	0.56245
Zm00001eb002350	1	6490053	6541195	63	32	3107	0.027615	0.48898
Zm00001eb002360	1	6494332	6547242	14	11	3107	0.91814	0.17927
Zm00001eb002370	1	6498278	6551089	3	3	3107	-0.94789	0.82841
Zm00001eb002380	1	6699575	6751661	62	38	3107	0.02032	0.49189
Zm00001eb002390	1	6725999	6776362	59	34	3107	1.0568	0.1453
Zm00001eb002410	1	6749197	6801053	81	44	3107	0.54067	0.29437
Zm00001eb002420	1	6753851	6807130	63	37	3107	0.92894	0.17646
Zm00001eb002430	1	6757672	6818725	63	37	3107	0.92894	0.17646
Zm00001eb002440	1	6835587	6890501	91	50	3107	0.17075	0.43221
Zm00001eb002450	1	6843157	6896764	91	50	3107	0.17075	0.43221
Zm00001eb002460	1	6956387	7012213	39	19	3107	1.3977	0.081104
Zm00001eb002470	1	6992011	7046170	88	43	3107	1.1701	0.12099
Zm00001eb002480	1	7000419	7052826	75	37	3107	1.2305	0.10926
Zm00001eb002490	1	7002155	7058202	75	37	3107	1.2305	0.10926
Zm00001eb002510	1	7072393	7124916	25	15	3107	1.4031	0.080293
Zm00001eb002520	1	7076389	7130705	25	15	3107	1.4031	0.080293
Zm00001eb002530	1	7105513	7161524	20	11	3107	0.55162	0.2906
Zm00001eb002540	1	7156045	7226561	4	3	3107	-0.046388	0.5185
Zm00001eb002550	1	7210106	7264558	50	25	3107	-0.93589	0.82534
Zm00001eb002560	1	7215404	7268288	50	25	3107	-0.93589	0.82534
Zm00001eb002570	1	7257397	7313752	111	56	3107	0.58201	0.28028
Zm00001eb002590	1	7273972	7325989	111	56	3107	0.58201	0.28028
Zm00001eb002600	1	7304669	7356727	162	90	3107	-1.0626	0.85602
Zm00001eb002610	1	7312514	7367201	162	90	3107	-1.0626	0.85602
Zm00001eb002620	1	7319153	7373877	162	90	3107	-1.0626	0.85602
Zm00001eb002640	1	7374951	7427416	17	12	3107	2.2159	0.01335
Zm00001eb002650	1	7405966	7457307	23	20	3107	-0.52557	0.7004
Zm00001eb002660	1	7407853	7459882	23	20	3107	-0.52557	0.7004
Zm00001eb002680	1	7476227	7531747	33	22	3107	-1.0139	0.8447
Zm00001eb002690	1	7481984	7534465	33	22	3107	-1.0139	0.8447
Zm00001eb002700	1	7484171	7536704	33	22	3107	-1.0139	0.8447
Zm00001eb002710	1	7484603	7536333	33	22	3107	-1.0139	0.8447
Zm00001eb002720	1	7515589	7570110	8	7	3107	0.9844	0.16246
Zm00001eb002730	1	7515589	7567312	8	7	3107	0.9844	0.16246
Zm00001eb002740	1	7613621	7678175	31	20	3107	2.1664	0.015141
Zm00001eb002750	1	7637616	7688179	31	20	3107	2.1664	0.015141
Zm00001eb002760	1	7641035	7693601	27	19	3107	2.1457	0.01595
Zm00001eb002780	1	7754715	7806456	11	6	3107	1.7954	0.036296
Zm00001eb002790	1	7788648	7840428	19	13	3107	0.20359	0.41934
Zm00001eb002800	1	7792539	7843734	19	13	3107	0.20359	0.41934
Zm00001eb002810	1	7795676	7847238	19	13	3107	0.20359	0.41934
Zm00001eb002820	1	7890951	7951608	16	11	3107	1.4862	0.068607
Zm00001eb002830	1	7928030	7980203	77	34	3107	-0.91901	0.82096
Zm00001eb002840	1	7955547	8008309	75	32	3107	-0.31668	0.62426
Zm00001eb002850	1	7956349	8008158	71	30	3107	-0.23929	0.59456
Zm00001eb002860	1	7963607	8015762	71	30	3107	-0.23929	0.59456
Zm00001eb002870	1	7965945	8016778	71	30	3107	-0.23929	0.59456
Zm00001eb002880	1	7970660	8025444	69	29	3107	-0.2282	0.59026
Zm00001eb002890	1	8005978	8056633	8	6	3107	-0.20031	0.57938
Zm00001eb002900	1	8006915	8058230	9	7	3107	-0.30815	0.62102
Zm00001eb002910	1	8019269	8071992	31	17	3107	-0.61773	0.73162
Zm00001eb002920	1	8025050	8075956	31	17	3107	-0.61773	0.73162
Zm00001eb002930	1	8025717	8078834	31	17	3107	-0.61773	0.73162
Zm00001eb002940	1	8030025	8083183	31	17	3107	-0.61773	0.73162
Zm00001eb002950	1	8039330	8090482	41	22	3107	-0.82449	0.79517
Zm00001eb002960	1	8062643	8124716	45	22	3107	-0.23349	0.59231
Zm00001eb002970	1	8142463	8195474	4	3	3107	0.85995	0.19491
Zm00001eb002980	1	8145576	8196343	4	3	3107	0.85995	0.19491
Zm00001eb002990	1	8155977	8208283	4	3	3107	0.85995	0.19491
Zm00001eb003000	1	8191041	8245640	57	35	3107	-1.7797	0.96244
Zm00001eb003010	1	8197270	8251801	58	34	3107	-1.8291	0.96631
Zm00001eb003020	1	8212799	8268846	54	33	3107	-1.8153	0.96526
Zm00001eb003030	1	8219440	8273023	46	28	3107	-1.5311	0.93712
Zm00001eb003040	1	8243532	8296928	5	4	3107	-0.49015	0.68799
Zm00001eb003050	1	8246065	8296757	1	1	3107	-0.44264	0.67099
Zm00001eb003060	1	8249777	8317607	22	12	3107	0.93285	0.17545
Zm00001eb003070	1	8273052	8332439	24	13	3107	1.1677	0.12146
Zm00001eb003080	1	8282488	8335461	24	13	3107	1.1677	0.12146
Zm00001eb003090	1	8283330	8336889	24	13	3107	1.1677	0.12146
Zm00001eb003100	1	8324982	8375543	8	5	3107	1.3565	0.08747
Zm00001eb003110	1	8396233	8449781	84	43	3107	0.42209	0.33648
Zm00001eb003120	1	8406970	8459160	82	40	3107	0.48901	0.31242
Zm00001eb003130	1	8463013	8517319	48	28	3107	0.10915	0.45654
Zm00001eb003140	1	8482769	8534626	69	42	3107	2.1427	0.016068
Zm00001eb003150	1	8483665	8538447	75	46	3107	2.1201	0.016998
Zm00001eb003160	1	8489570	8543418	69	42	3107	2.0932	0.018166
Zm00001eb003170	1	8507021	8560132	65	39	3107	2.0559	0.019897
Zm00001eb003180	1	8572480	8625656	154	79	3107	-1.7721	0.96181
Zm00001eb003190	1	8577409	8632605	154	79	3107	-1.7721	0.96181
Zm00001eb003200	1	8586599	8637643	166	85	3107	-1.6894	0.95443
Zm00001eb003210	1	8588269	8641306	178	92	3107	0.21647	0.41431
Zm00001eb003220	1	8611709	8663722	86	51	3107	1.2095	0.11323
Zm00001eb003230	1	8611709	8667534	86	51	3107	1.2095	0.11323
Zm00001eb003240	1	8684369	8736596	3	3	3107	0.8881	0.18724
Zm00001eb003270	1	8702546	8754506	4	3	3107	0.61402	0.2696
Zm00001eb003280	1	8704702	8755680	4	3	3107	0.61402	0.2696
Zm00001eb003290	1	8730763	8781164	1	1	3107	-0.42763	0.66554
Zm00001eb003300	1	8757852	8815018	25	11	3107	0.37436	0.35407
Zm00001eb003310	1	8826179	8878759	20	15	3107	-0.34534	0.63508
Zm00001eb003330	1	8889927	8942458	32	16	3107	1.1467	0.12576
Zm00001eb003340	1	8892369	8944509	33	16	3107	1.1031	0.13499
Zm00001eb003350	1	8919150	8974254	40	23	3107	1.36	0.086922
Zm00001eb003360	1	8925876	8977733	40	23	3107	1.36	0.086922
Zm00001eb003380	1	8990572	9060686	20	15	3107	0.98074	0.16336
Zm00001eb003390	1	9012408	9063136	20	15	3107	0.98074	0.16336
Zm00001eb003400	1	9018695	9072104	20	15	3107	0.98074	0.16336
Zm00001eb003420	1	9023595	9076295	20	15	3107	0.98074	0.16336
Zm00001eb003440	1	9030141	9083547	20	15	3107	0.98074	0.16336
Zm00001eb003450	1	9071081	9124284	29	16	3107	-0.40361	0.65675
Zm00001eb003460	1	9139434	9193992	55	29	3107	-1.3183	0.90629
Zm00001eb003470	1	9167133	9218586	60	34	3107	-1.8451	0.96749
Zm00001eb003480	1	9252279	9305548	46	28	3107	2.6288	0.0042845
Zm00001eb003490	1	9257197	9314488	46	28	3107	2.6288	0.0042845
Zm00001eb003510	1	9315660	9372192	49	18	3107	0.521	0.30118
Zm00001eb003520	1	9361888	9414574	27	18	3107	-0.97013	0.83401
Zm00001eb003530	1	9387266	9444447	64	41	3107	0.32141	0.37395
Zm00001eb003540	1	9398681	9453283	51	31	3107	0.64596	0.25915
Zm00001eb003550	1	9458547	9590925	73	29	3107	0.22833	0.40969
Zm00001eb003560	1	9505493	9556449	36	12	3107	0.21599	0.4145
Zm00001eb003570	1	9531542	9582259	47	24	3107	0.53374	0.29676
Zm00001eb003580	1	9547976	9604961	24	17	3107	1.0713	0.14202
Zm00001eb003590	1	9548057	9598905	24	17	3107	1.0713	0.14202
Zm00001eb003600	1	9641328	9693547	19	14	3107	-0.68395	0.753
Zm00001eb003610	1	9656997	9709249	19	14	3107	-0.68395	0.753
Zm00001eb003620	1	9686153	9738316	19	14	3107	-0.68395	0.753
Zm00001eb003660	1	9791090	9844649	37	25	3107	0.79998	0.21186
Zm00001eb003670	1	9897122	9957704	20	14	3107	0.96579	0.16707
Zm00001eb003680	1	9938642	9991321	25	17	3107	1.187	0.11761
Zm00001eb003690	1	9972481	10025557	13	8	3107	0.94272	0.17291
Zm00001eb003700	1	10016312	10070344	26	17	3107	-0.094482	0.53764
Zm00001eb003710	1	10026001	10076518	26	17	3107	-0.094482	0.53764
Zm00001eb003720	1	10028505	10079331	26	17	3107	-0.094482	0.53764
Zm00001eb003750	1	10168332	10219462	4	3	3107	-0.14264	0.55671
Zm00001eb003760	1	10172232	10226491	4	3	3107	-0.14264	0.55671
Zm00001eb003780	1	10259767	10319120	14	7	3107	-0.82567	0.7955
Zm00001eb003810	1	10402630	10532897	41	22	3107	1.0987	0.13595
Zm00001eb003820	1	10486453	10537069	21	12	3107	-0.22644	0.58957
Zm00001eb003830	1	10524979	10583095	27	17	3107	0.31581	0.37607
Zm00001eb003840	1	10591565	10647381	27	16	3107	-0.29822	0.61723
Zm00001eb003850	1	10597440	10650585	27	16	3107	-0.29822	0.61723
Zm00001eb003860	1	10647311	10699525	27	19	3107	-0.25986	0.60251
Zm00001eb003870	1	10650981	10702669	27	19	3107	-0.25986	0.60251
Zm00001eb003880	1	10654227	10706893	27	19	3107	-0.25986	0.60251
Zm00001eb003890	1	10749523	10804546	29	14	3107	-0.33987	0.63302
Zm00001eb003900	1	10770528	10823665	24	12	3107	-0.17696	0.57023
Zm00001eb003910	1	10882217	10933561	65	40	3107	-0.019005	0.50758
Zm00001eb003920	1	10888208	10939536	66	39	3107	0.077087	0.46928
Zm00001eb003930	1	10906611	10961195	57	35	3107	0.24475	0.40332
Zm00001eb003940	1	10960266	11011096	37	22	3107	-0.37506	0.64619
Zm00001eb003950	1	10960779	11011098	37	22	3107	-0.37506	0.64619
Zm00001eb003960	1	10961206	11013709	37	22	3107	-0.37506	0.64619
Zm00001eb003970	1	11021929	11076293	146	78	3107	-0.071564	0.52853
Zm00001eb004000	1	11039107	11090807	179	88	3107	-0.43139	0.66691
Zm00001eb004020	1	11050805	11101645	155	77	3107	-0.10763	0.54286
Zm00001eb004030	1	11053505	11110350	155	77	3107	-0.10763	0.54286
Zm00001eb004040	1	11062925	11113497	90	47	3107	-0.68407	0.75303
Zm00001eb004050	1	11169545	11223830	9	7	3107	-1.1909	0.88316
Zm00001eb004060	1	11174762	11225076	9	7	3107	-1.1909	0.88316
Zm00001eb004070	1	11189658	11240211	9	7	3107	-1.1909	0.88316
Zm00001eb004080	1	11222923	11278035	6	5	3107	0.57733	0.28186
Zm00001eb004090	1	11229074	11285817	6	5	3107	0.57733	0.28186
Zm00001eb004100	1	11279260	11331250	14	11	3107	1.4452	0.074203
Zm00001eb004110	1	11279278	11331258	14	11	3107	1.4452	0.074203
Zm00001eb004120	1	11302287	11359068	13	11	3107	1.5704	0.058159
Zm00001eb004130	1	11362155	11412466	22	14	3107	0.18247	0.42761
Zm00001eb004140	1	11363592	11415370	22	14	3107	0.18247	0.42761
Zm00001eb004150	1	11363644	11414116	22	14	3107	0.18247	0.42761
Zm00001eb004160	1	11454203	11510535	19	10	3107	-0.18926	0.57506
Zm00001eb004170	1	11461189	11516069	19	10	3107	-0.18926	0.57506
Zm00001eb004180	1	11534724	11587557	59	30	3107	2.0715	0.019155
Zm00001eb004190	1	11541533	11598834	59	30	3107	2.0715	0.019155
Zm00001eb004200	1	11586294	11638230	14	11	3107	-2.325	0.98996
Zm00001eb004210	1	11590310	11645571	14	11	3107	-2.325	0.98996
Zm00001eb004240	1	11751626	11808053	2	2	3107	-0.3563	0.63919
Zm00001eb004250	1	11822885	11905702	15	8	3107	0.73382	0.23153
Zm00001eb004260	1	11913116	11964457	20	9	3107	1.0769	0.14075
Zm00001eb004280	1	11944617	11995074	5	4	3107	1.336	0.09077
Zm00001eb004290	1	11974339	12059402	93	40	3107	-1.2715	0.89823
Zm00001eb004300	1	12009631	12060191	89	39	3107	-1.2592	0.89603
Zm00001eb004310	1	12011472	12067381	91	39	3107	-1.2927	0.90195
