gene_set,ontology,n_input_genes,n_mapped_genes,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GWAS_Asp_Goodman,CC,410,275,GO:0005681,spliceosomal complex,1/275,156/27694,0.7901179150450806,0.859337646918688,0.7588401928120769,Zm00001eb010240,1
GWAS_Asp_Goodman,MF,410,275,GO:0016798,"hydrolase activity, acting on glycosyl bonds",3/275,422/27694,0.7921708318536614,0.8597333761482168,0.7591896424677667,Zm00001eb003440/Zm00001eb022710/Zm00001eb026300,3
GWAS_Asp_Goodman,MF,410,275,GO:0008234,cysteine-type peptidase activity,1/275,163/27694,0.8043585988928061,0.8711032485881667,0.769229835895248,Zm00001eb038900,1
GWAS_Asp_Goodman,BP,410,275,GO:0006351,DNA-templated transcription,1/275,168/27694,0.8139370752912163,0.8796050346565373,0.7767373586978419,Zm00001eb003380,1
GWAS_Asp_Goodman,BP,410,275,GO:0042744,hydrogen peroxide catabolic process,1/275,169/27694,0.8157959470595414,0.8797460530790393,0.7768618853577702,Zm00001eb002510,1
GWAS_Asp_Goodman,CC,410,275,GO:0000139,Golgi membrane,4/275,568/27694,0.8179771713495546,0.8801499790028197,0.7772185731241938,Zm00001eb003600/Zm00001eb003610/Zm00001eb015780/Zm00001eb018430,4
GWAS_Asp_Goodman,MF,410,275,GO:0016788,"hydrolase activity, acting on ester bonds",1/275,172/27694,0.8212622688973846,0.8801499790028197,0.7772185731241938,Zm00001eb010250,1
GWAS_Asp_Goodman,BP,410,275,GO:0006508,proteolysis,5/275,694/27694,0.8217291567018448,0.8801499790028197,0.7772185731241938,Zm00001eb006870/Zm00001eb022360/Zm00001eb028090/Zm00001eb032160/Zm00001eb038900,5
GWAS_Asp_Goodman,MF,410,275,GO:0000976,transcription cis-regulatory region binding,4/275,573/27694,0.8231945631848072,0.8801499790028197,0.7772185731241938,Zm00001eb024330/Zm00001eb030990/Zm00001eb041890/Zm00001eb042240,4
GWAS_Asp_Goodman,MF,410,275,GO:0046982,protein heterodimerization activity,1/275,174/27694,0.8248163850380058,0.8801499790028197,0.7772185731241938,Zm00001eb010770,1
GWAS_Asp_Goodman,BP,410,275,GO:0006325,chromatin organization,1/275,176/27694,0.8283000811329781,0.8820182872315604,0.7788683872358108,Zm00001eb000800,1
GWAS_Asp_Goodman,BP,410,275,GO:0000398,"mRNA splicing, via spliceosome",1/275,185/27694,0.8431419071818291,0.8940817307407313,0.7895210402777216,Zm00001eb010240,1
GWAS_Asp_Goodman,MF,410,275,GO:0050660,flavin adenine dinucleotide binding,1/275,185/27694,0.8431419071818291,0.8940817307407313,0.7895210402777216,Zm00001eb006050,1
GWAS_Asp_Goodman,BP,410,275,GO:0098542,defense response to other organism,1/275,189/27694,0.8493210820031432,0.8987618102694384,0.7936537958536867,Zm00001eb024240,1
GWAS_Asp_Goodman,CC,410,275,GO:0009507,chloroplast,6/275,852/27694,0.8528110987937099,0.9005826748672164,0.7952617147519417,Zm00001eb002820/Zm00001eb006830/Zm00001eb012670/Zm00001eb021390/Zm00001eb032160/Zm00001eb039000,6
GWAS_Asp_Goodman,MF,410,275,GO:0003723,RNA binding,13/275,1677/27694,0.8558592102024332,0.9019303064038063,0.7964517440480309,Zm00001eb003570/Zm00001eb004400/Zm00001eb004420/Zm00001eb008320/Zm00001eb010240/Zm00001eb012660/Zm00001eb018360/Zm00001eb030980/Zm00001eb033310/Zm00001eb033320/Zm00001eb035700/Zm00001eb041470/Zm00001eb044780,13
GWAS_Asp_Goodman,MF,410,275,GO:0016491,oxidoreductase activity,13/275,1681/27694,0.8580487333474802,0.9020914433115093,0.7965940363850985,Zm00001eb001050/Zm00001eb001060/Zm00001eb002510/Zm00001eb006050/Zm00001eb009730/Zm00001eb010260/Zm00001eb012060/Zm00001eb020560/Zm00001eb020570/Zm00001eb020590/Zm00001eb032270/Zm00001eb039000/Zm00001eb040550,13
GWAS_Asp_Goodman,BP,410,275,GO:0006979,response to oxidative stress,1/275,196/27694,0.8595566797761924,0.9020914433115093,0.7965940363850985,Zm00001eb002510,1
GWAS_Asp_Goodman,BP,410,275,GO:0015031,protein transport,4/275,620/27694,0.8664455843899846,0.9065814866452419,0.8005589800382966,Zm00001eb000860/Zm00001eb002050/Zm00001eb003720/Zm00001eb010230,4
GWAS_Asp_Goodman,CC,410,275,GO:0005829,cytosol,7/275,994/27694,0.8673972180672551,0.9065814866452419,0.8005589800382966,Zm00001eb002180/Zm00001eb002530/Zm00001eb006870/Zm00001eb010240/Zm00001eb010250/Zm00001eb022400/Zm00001eb031340,7
GWAS_Asp_Goodman,CC,410,275,GO:0005794,Golgi apparatus,3/275,500/27694,0.8759379123027835,0.9136319618076163,0.806784919226248,Zm00001eb006850/Zm00001eb022160/Zm00001eb027340,3
GWAS_Asp_Goodman,CC,410,275,GO:0005886,plasma membrane,14/275,1844/27694,0.8821856560104089,0.91826686893517,0.8108777852038416,Zm00001eb002100/Zm00001eb002180/Zm00001eb002470/Zm00001eb002510/Zm00001eb003960/Zm00001eb007650/Zm00001eb008160/Zm00001eb008170/Zm00001eb015720/Zm00001eb022720/Zm00001eb022890/Zm00001eb034290/Zm00001eb040550/Zm00001eb047580,14
GWAS_Asp_Goodman,BP,410,275,GO:0006974,DNA damage response,1/275,226/27694,0.8961329247673714,0.9289850482822648,0.820342499465468,Zm00001eb031780,1
GWAS_Asp_Goodman,CC,410,275,GO:0009535,chloroplast thylakoid membrane,1/275,226/27694,0.8961329247673714,0.9289850482822648,0.820342499465468,Zm00001eb041460,1
GWAS_Asp_Goodman,MF,410,275,GO:0016887,ATP hydrolysis activity,3/275,530/27694,0.8992130013538233,0.9302833692867807,0.8214889849766422,Zm00001eb004340/Zm00001eb007650/Zm00001eb015840,3
GWAS_Asp_Goodman,BP,410,275,GO:1902600,proton transmembrane transport,1/275,233/27694,0.9031978212812946,0.9309958961945317,0.8221181835902492,Zm00001eb002040,1
GWAS_Asp_Goodman,MF,410,275,GO:0004497,monooxygenase activity,2/275,394/27694,0.9045359817623122,0.9309958961945317,0.8221181835902492,Zm00001eb006050/Zm00001eb009730,2
GWAS_Asp_Goodman,MF,410,275,GO:0020037,heme binding,3/275,539/27694,0.9053889363777863,0.9309958961945317,0.8221181835902492,Zm00001eb002510/Zm00001eb009730/Zm00001eb022720,3
GWAS_Asp_Goodman,BP,410,275,GO:0008380,RNA splicing,1/275,240/27694,0.9097838015088274,0.9336289414677281,0.824443300603288,Zm00001eb010240,1
GWAS_Asp_Goodman,BP,410,275,GO:0015979,photosynthesis,1/275,249/27694,0.9175995927085729,0.9397549148665264,0.8298528562672046,Zm00001eb041460,1
GWAS_Asp_Goodman,MF,410,275,GO:0016829,lyase activity,2/275,428/27694,0.92760605205474,0.9480953423611701,0.8372178909900105,Zm00001eb038750/Zm00001eb041680,2
GWAS_Asp_Goodman,BP,410,275,GO:0006629,lipid metabolic process,3/275,590/27694,0.9343607567614551,0.9530854212256126,0.8416243922310754,Zm00001eb009730/Zm00001eb012980/Zm00001eb025080,3
GWAS_Asp_Goodman,BP,410,275,GO:0006952,defense response,2/275,461/27694,0.944894851157768,0.9619029584786077,0.8494107398828777,Zm00001eb024240/Zm00001eb032600,2
GWAS_Asp_Goodman,BP,410,275,GO:0006457,protein folding,1/275,322/27694,0.9605329066843218,0.9735716006688416,0.8597147626627968,Zm00001eb030080,1
GWAS_Asp_Goodman,MF,410,275,GO:0016705,"oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen",1/275,325/27694,0.9617105877890944,0.9735716006688416,0.8597147626627968,Zm00001eb009730,1
GWAS_Asp_Goodman,MF,410,275,GO:0004553,"hydrolase activity, hydrolyzing O-glycosyl compounds",1/275,326/27694,0.962095314609877,0.9735716006688416,0.8597147626627968,Zm00001eb022710,1
GWAS_Asp_Goodman,MF,410,275,GO:0016301,kinase activity,11/275,1751/27694,0.9643134200228802,0.973880021411996,0.8599871143478902,Zm00001eb002030/Zm00001eb002180/Zm00001eb002470/Zm00001eb015720/Zm00001eb021840/Zm00001eb028010/Zm00001eb031340/Zm00001eb034290/Zm00001eb040540/Zm00001eb047580/Zm00001eb060140,11
GWAS_Asp_Goodman,MF,410,275,GO:0016853,isomerase activity,1/275,340/27694,0.9670940271131571,0.9747541778229643,0.8607590402862284,Zm00001eb015770,1
GWAS_Asp_Goodman,CC,410,275,GO:0005739,mitochondrion,3/275,711/27694,0.9735822444080916,0.9793544711535941,0.8648213404665178,Zm00001eb003570/Zm00001eb005550/Zm00001eb031330,3
GWAS_Asp_Goodman,MF,410,275,GO:0005506,iron ion binding,1/275,442/27694,0.988282265286323,0.9921808146562888,0.8761476741975707,Zm00001eb009730,1
GWAS_Asp_Goodman,BP,410,275,GO:0007165,signal transduction,1/275,487/27694,0.9925788726730609,0.9945327680917087,0.8782245723816763,Zm00001eb031340,1
GWAS_Asp_Goodman,CC,410,275,GO:0005576,extracellular region,1/275,557/27694,0.9963589048896144,0.9963589048896144,0.879837146909038,Zm00001eb038990,1
