gene_set,ontology,n_input_genes,n_mapped_genes,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
Fst_landraces_N,MF,759,622,GO:0000981,"DNA-binding transcription factor activity, RNA polymerase II-specific",16/622,310/27694,0.0018821064104226665,0.15980794430316095,0.15651200676146385,Zm00001eb006680/Zm00001eb019780/Zm00001eb050320/Zm00001eb050770/Zm00001eb074830/Zm00001eb120710/Zm00001eb126140/Zm00001eb139600/Zm00001eb148990/Zm00001eb233110/Zm00001eb250230/Zm00001eb251200/Zm00001eb264910/Zm00001eb312850/Zm00001eb403750/Zm00001eb409460,16
Fst_landraces_N,MF,759,622,GO:0008725,DNA-3-methyladenine glycosylase activity,3/622,13/27694,0.0027256775632280624,0.19036751172786825,0.18644130248114224,Zm00001eb150740/Zm00001eb199280/Zm00001eb275040,3
Fst_landraces_N,BP,759,622,GO:0080142,regulation of salicylic acid biosynthetic process,3/622,13/27694,0.0027256775632280624,0.19036751172786825,0.18644130248114224,Zm00001eb014150/Zm00001eb081930/Zm00001eb211480,3
Fst_landraces_N,MF,759,622,GO:0008447,L-ascorbate oxidase activity,2/622,4/27694,0.002932428693776296,0.19036751172786825,0.18644130248114224,Zm00001eb311120/Zm00001eb384970,2
Fst_landraces_N,MF,759,622,GO:0046983,protein dimerization activity,18/622,386/27694,0.003057294085565336,0.19036751172786825,0.18644130248114224,Zm00001eb006680/Zm00001eb018630/Zm00001eb041610/Zm00001eb092180/Zm00001eb102580/Zm00001eb120710/Zm00001eb148990/Zm00001eb233110/Zm00001eb250230/Zm00001eb251200/Zm00001eb275820/Zm00001eb282580/Zm00001eb312850/Zm00001eb353110/Zm00001eb385110/Zm00001eb392530/Zm00001eb403750/Zm00001eb409460,18
Fst_landraces_N,BP,759,622,GO:0009686,gibberellin biosynthetic process,3/622,14/27694,0.003411540368284324,0.1991486689985974,0.19504135394993932,Zm00001eb048020/Zm00001eb071090/Zm00001eb415420,3
Fst_landraces_N,BP,759,622,GO:1901987,regulation of cell cycle phase transition,2/622,5/27694,0.004814704501032994,0.26333593279772477,0.25790479612444817,Zm00001eb035350/Zm00001eb197580,2
Fst_landraces_N,BP,759,622,GO:0009725,response to hormone,6/622,71/27694,0.005221450600942554,0.26333593279772477,0.25790479612444817,Zm00001eb009430/Zm00001eb009510/Zm00001eb029770/Zm00001eb227100/Zm00001eb233930/Zm00001eb246190,6
Fst_landraces_N,BP,759,622,GO:0045944,positive regulation of transcription by RNA polymerase II,9/622,144/27694,0.005356940817084337,0.26333593279772477,0.25790479612444817,Zm00001eb108690/Zm00001eb120710/Zm00001eb132310/Zm00001eb231830/Zm00001eb233110/Zm00001eb379470/Zm00001eb403750/Zm00001eb409460/Zm00001eb417900,9
Fst_landraces_N,MF,759,622,GO:0010333,terpene synthase activity,5/622,53/27694,0.006642226002870245,0.30205837599337754,0.2958286134771161,Zm00001eb048020/Zm00001eb071090/Zm00001eb267020/Zm00001eb394330/Zm00001eb415420,5
Fst_landraces_N,MF,759,622,GO:0003824,catalytic activity,25/622,650/27694,0.006883543223746032,0.30205837599337754,0.2958286134771161,Zm00001eb015770/Zm00001eb035310/Zm00001eb043000/Zm00001eb074700/Zm00001eb082870/Zm00001eb091740/Zm00001eb102380/Zm00001eb104810/Zm00001eb150740/Zm00001eb151620/Zm00001eb167910/Zm00001eb198320/Zm00001eb199280/Zm00001eb233270/Zm00001eb244170/Zm00001eb264110/Zm00001eb273940/Zm00001eb275040/Zm00001eb289030/Zm00001eb294430/Zm00001eb329280/Zm00001eb365940/Zm00001eb365960/Zm00001eb411190/Zm00001eb414050,25
Fst_landraces_N,CC,759,622,GO:0005637,nuclear inner membrane,2/622,6/27694,0.007114865387424311,0.30205837599337754,0.2958286134771161,Zm00001eb000170/Zm00001eb233650,2
Fst_landraces_N,BP,759,622,GO:0008299,isoprenoid biosynthetic process,5/622,57/27694,0.00901050227628248,0.3659047446107755,0.35835819121690965,Zm00001eb102030/Zm00001eb250080/Zm00001eb287860/Zm00001eb365960/Zm00001eb394330,5
Fst_landraces_N,BP,759,622,GO:0009072,aromatic amino acid metabolic process,2/622,7/27694,0.009813251180815266,0.38189902512006074,0.37402259983019587,Zm00001eb244170/Zm00001eb411190,2
Fst_landraces_N,BP,759,622,GO:0000226,microtubule cytoskeleton organization,6/622,83/27694,0.010999713852969054,0.4109493095469239,0.4024737405570572,Zm00001eb036580/Zm00001eb197580/Zm00001eb235200/Zm00001eb276140/Zm00001eb287900/Zm00001eb381470,6
Fst_landraces_N,MF,759,622,GO:0042626,ATPase-coupled transmembrane transporter activity,5/622,65/27694,0.015373357788723176,0.43734447091024825,0.4283245184503615,Zm00001eb080140/Zm00001eb083810/Zm00001eb091420/Zm00001eb310770/Zm00001eb342670,5
Fst_landraces_N,MF,759,622,GO:0140359,ABC-type transporter activity,7/622,119/27694,0.018055942795792063,0.43734447091024825,0.4283245184503615,Zm00001eb080140/Zm00001eb083810/Zm00001eb091420/Zm00001eb122470/Zm00001eb310230/Zm00001eb310770/Zm00001eb342670,7
Fst_landraces_N,MF,759,622,GO:0016702,"oxidoreductase activity, acting on single donors with incorporation of molecular oxygen, incorporation of two atoms of oxygen",4/622,45/27694,0.01814937799899192,0.43734447091024825,0.4283245184503615,Zm00001eb054050/Zm00001eb074640/Zm00001eb144930/Zm00001eb218680,4
Fst_landraces_N,MF,759,622,GO:0008289,lipid binding,8/622,148/27694,0.018916020213532423,0.43734447091024825,0.4283245184503615,Zm00001eb028310/Zm00001eb074680/Zm00001eb126140/Zm00001eb136060/Zm00001eb149490/Zm00001eb208580/Zm00001eb269160/Zm00001eb419490,8
Fst_landraces_N,BP,759,622,GO:0009737,response to abscisic acid,5/622,69/27694,0.019458525473684003,0.43734447091024825,0.4283245184503615,Zm00001eb086280/Zm00001eb130450/Zm00001eb198360/Zm00001eb199530/Zm00001eb286490,5
Fst_landraces_N,MF,759,622,GO:0004721,phosphoprotein phosphatase activity,10/622,208/27694,0.019669337312679277,0.43734447091024825,0.4283245184503615,Zm00001eb040770/Zm00001eb048270/Zm00001eb095260/Zm00001eb130450/Zm00001eb136230/Zm00001eb158020/Zm00001eb238250/Zm00001eb251160/Zm00001eb385280/Zm00001eb430620,10
Fst_landraces_N,MF,759,622,GO:0004557,alpha-galactosidase activity,2/622,10/27694,0.020111084515568704,0.43734447091024825,0.4283245184503615,Zm00001eb044840/Zm00001eb306310,2
Fst_landraces_N,BP,759,622,GO:0034204,lipid translocation,2/622,10/27694,0.020111084515568704,0.43734447091024825,0.4283245184503615,Zm00001eb048220/Zm00001eb382180,2
Fst_landraces_N,BP,759,622,GO:0048316,seed development,2/622,10/27694,0.020111084515568704,0.43734447091024825,0.4283245184503615,Zm00001eb233110/Zm00001eb249020,2
Fst_landraces_N,MF,759,622,GO:0052381,tRNA dimethylallyltransferase activity,2/622,10/27694,0.020111084515568704,0.43734447091024825,0.4283245184503615,Zm00001eb095250/Zm00001eb156350,2
Fst_landraces_N,BP,759,622,GO:0006366,transcription by RNA polymerase II,4/622,47/27694,0.02098308302178824,0.43734447091024825,0.4283245184503615,Zm00001eb002410/Zm00001eb029490/Zm00001eb138260/Zm00001eb346300,4
Fst_landraces_N,CC,759,622,GO:0005669,transcription factor TFIID complex,3/622,27/27694,0.02209999603685713,0.43734447091024825,0.4283245184503615,Zm00001eb029490/Zm00001eb138260/Zm00001eb313590,3
Fst_landraces_N,BP,759,622,GO:0016126,sterol biosynthetic process,4/622,48/27694,0.022495872599591807,0.43734447091024825,0.4283245184503615,Zm00001eb009510/Zm00001eb022670/Zm00001eb102030/Zm00001eb126960,4
Fst_landraces_N,MF,759,622,GO:0004373,"alpha-1,4-glucan glucosyltransferase (UDP-glucose donor) activity",2/622,11/27694,0.02421886780879279,0.43734447091024825,0.4283245184503615,Zm00001eb254490/Zm00001eb378140,2
Fst_landraces_N,BP,759,622,GO:0006672,ceramide metabolic process,2/622,11/27694,0.02421886780879279,0.43734447091024825,0.4283245184503615,Zm00001eb250380/Zm00001eb362500,2
Fst_landraces_N,BP,759,622,GO:0009407,toxin catabolic process,2/622,11/27694,0.02421886780879279,0.43734447091024825,0.4283245184503615,Zm00001eb244170/Zm00001eb411190,2
Fst_landraces_N,BP,759,622,GO:0019288,"isopentenyl diphosphate biosynthetic process, methylerythritol 4-phosphate pathway",2/622,11/27694,0.02421886780879279,0.43734447091024825,0.4283245184503615,Zm00001eb287860/Zm00001eb365960,2
Fst_landraces_N,BP,759,622,GO:0045332,phospholipid translocation,2/622,11/27694,0.02421886780879279,0.43734447091024825,0.4283245184503615,Zm00001eb048220/Zm00001eb382180,2
Fst_landraces_N,BP,759,622,GO:0007165,signal transduction,18/622,487/27694,0.027994642244389623,0.43734447091024825,0.4283245184503615,Zm00001eb019660/Zm00001eb035350/Zm00001eb095260/Zm00001eb126930/Zm00001eb128070/Zm00001eb139570/Zm00001eb151400/Zm00001eb155730/Zm00001eb201440/Zm00001eb201570/Zm00001eb225150/Zm00001eb238250/Zm00001eb251160/Zm00001eb338230/Zm00001eb340330/Zm00001eb353070/Zm00001eb403280/Zm00001eb414020,18
Fst_landraces_N,BP,759,622,GO:0019674,NAD+ metabolic process,2/622,12/27694,0.028636229842928372,0.43734447091024825,0.4283245184503615,Zm00001eb074700/Zm00001eb140570,2
Fst_landraces_N,BP,759,622,GO:0034440,lipid oxidation,2/622,12/27694,0.028636229842928372,0.43734447091024825,0.4283245184503615,Zm00001eb054050/Zm00001eb144930,2
Fst_landraces_N,MF,759,622,GO:0043023,ribosomal large subunit binding,2/622,12/27694,0.028636229842928372,0.43734447091024825,0.4283245184503615,Zm00001eb093280/Zm00001eb133570,2
Fst_landraces_N,BP,759,622,GO:0043622,cortical microtubule organization,2/622,12/27694,0.028636229842928372,0.43734447091024825,0.4283245184503615,Zm00001eb130450/Zm00001eb395310,2
Fst_landraces_N,BP,759,622,GO:0016102,diterpenoid biosynthetic process,3/622,30/27694,0.029201735597522146,0.43734447091024825,0.4283245184503615,Zm00001eb048020/Zm00001eb071090/Zm00001eb267020,3
Fst_landraces_N,BP,759,622,GO:0045892,negative regulation of DNA-templated transcription,6/622,105/27694,0.03122252113012642,0.43734447091024825,0.4283245184503615,Zm00001eb008970/Zm00001eb081540/Zm00001eb092300/Zm00001eb321200/Zm00001eb354430/Zm00001eb380410,6
Fst_landraces_N,MF,759,622,GO:0015179,L-amino acid transmembrane transporter activity,2/622,13/27694,0.03334723934832843,0.43734447091024825,0.4283245184503615,Zm00001eb234980/Zm00001eb250210,2
Fst_landraces_N,BP,759,622,GO:1902475,L-alpha-amino acid transmembrane transport,2/622,13/27694,0.03334723934832843,0.43734447091024825,0.4283245184503615,Zm00001eb234980/Zm00001eb250210,2
Fst_landraces_N,BP,759,622,GO:0006400,tRNA modification,3/622,32/27694,0.034526592853112895,0.43734447091024825,0.4283245184503615,Zm00001eb047240/Zm00001eb095250/Zm00001eb156350,3
Fst_landraces_N,MF,759,622,GO:0051213,dioxygenase activity,6/622,110/27694,0.037909998902723646,0.43734447091024825,0.4283245184503615,Zm00001eb046510/Zm00001eb048160/Zm00001eb054050/Zm00001eb074640/Zm00001eb144930/Zm00001eb218680,6
Fst_landraces_N,BP,759,622,GO:0019432,triglyceride biosynthetic process,2/622,14/27694,0.03833652251166912,0.43734447091024825,0.4283245184503615,Zm00001eb108680/Zm00001eb250480,2
Fst_landraces_N,CC,759,622,GO:0030131,clathrin adaptor complex,2/622,14/27694,0.03833652251166912,0.43734447091024825,0.4283245184503615,Zm00001eb358720/Zm00001eb410820,2
Fst_landraces_N,MF,759,622,GO:0140326,ATPase-coupled intramembrane lipid transporter activity,2/622,14/27694,0.03833652251166912,0.43734447091024825,0.4283245184503615,Zm00001eb048220/Zm00001eb382180,2
Fst_landraces_N,MF,759,622,GO:0001216,DNA-binding transcription activator activity,4/622,57/27694,0.03907757767227328,0.43734447091024825,0.4283245184503615,Zm00001eb035370/Zm00001eb101920/Zm00001eb143110/Zm00001eb233670,4
Fst_landraces_N,MF,759,622,GO:0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding,5/622,84/27694,0.0408337541161361,0.43734447091024825,0.4283245184503615,Zm00001eb120710/Zm00001eb198220/Zm00001eb233110/Zm00001eb403750/Zm00001eb409460,5
Fst_landraces_N,BP,759,622,GO:0019252,starch biosynthetic process,3/622,35/27694,0.043384469184541176,0.43734447091024825,0.4283245184503615,Zm00001eb233110/Zm00001eb254490/Zm00001eb378140,3
Fst_landraces_N,BP,759,622,GO:0009749,response to glucose,2/622,15/27694,0.04358924603768066,0.43734447091024825,0.4283245184503615,Zm00001eb043000/Zm00001eb141560,2
Fst_landraces_N,BP,759,622,GO:0016121,carotene catabolic process,2/622,15/27694,0.04358924603768066,0.43734447091024825,0.4283245184503615,Zm00001eb074640/Zm00001eb218680,2
Fst_landraces_N,CC,759,622,GO:0005819,spindle,4/622,61/27694,0.04819138649740756,0.43734447091024825,0.4283245184503615,Zm00001eb036580/Zm00001eb276140/Zm00001eb287900/Zm00001eb381470,4
Fst_landraces_N,BP,759,622,GO:0009740,gibberellic acid mediated signaling pathway,2/622,16/27694,0.0490911006885898,0.43734447091024825,0.4283245184503615,Zm00001eb054480/Zm00001eb287800,2
Fst_landraces_N,MF,759,622,GO:0017096,acetylserotonin O-methyltransferase activity,2/622,16/27694,0.0490911006885898,0.43734447091024825,0.4283245184503615,Zm00001eb018630/Zm00001eb353110,2
Fst_landraces_N,BP,759,622,GO:0003333,amino acid transmembrane transport,5/622,89/27694,0.05022058595534058,0.43734447091024825,0.4283245184503615,Zm00001eb026490/Zm00001eb234980/Zm00001eb249380/Zm00001eb250210/Zm00001eb384620,5
Fst_landraces_N,BP,759,622,GO:0030187,melatonin biosynthetic process,2/622,17/27694,0.054828285288413395,0.43734447091024825,0.4283245184503615,Zm00001eb018630/Zm00001eb353110,2
Fst_landraces_N,BP,759,622,GO:0009739,response to gibberellin,3/622,39/27694,0.056770483337301836,0.43734447091024825,0.4283245184503615,Zm00001eb086280/Zm00001eb240100/Zm00001eb287800,3
Fst_landraces_N,BP,759,622,GO:0006396,RNA processing,7/622,154/27694,0.05947607072685705,0.43734447091024825,0.4283245184503615,Zm00001eb000190/Zm00001eb014810/Zm00001eb233960/Zm00001eb234030/Zm00001eb346320/Zm00001eb360910/Zm00001eb413560,7
Fst_landraces_N,MF,759,622,GO:0008171,O-methyltransferase activity,3/622,40/27694,0.06038846021323044,0.43734447091024825,0.4283245184503615,Zm00001eb018630/Zm00001eb198370/Zm00001eb353110,3
Fst_landraces_N,MF,759,622,GO:0016409,palmitoyltransferase activity,3/622,40/27694,0.06038846021323044,0.43734447091024825,0.4283245184503615,Zm00001eb148220/Zm00001eb289180/Zm00001eb394310,3
Fst_landraces_N,BP,759,622,GO:0006559,L-phenylalanine catabolic process,2/622,18/27694,0.06078749117957823,0.43734447091024825,0.4283245184503615,Zm00001eb244170/Zm00001eb411190,2
Fst_landraces_N,CC,759,622,GO:0009501,amyloplast,2/622,18/27694,0.06078749117957823,0.43734447091024825,0.4283245184503615,Zm00001eb254490/Zm00001eb378140,2
Fst_landraces_N,CC,759,622,GO:0005635,nuclear envelope,4/622,66/27694,0.06109032865606711,0.43734447091024825,0.4283245184503615,Zm00001eb000170/Zm00001eb233650/Zm00001eb380420/Zm00001eb399630,4
Fst_landraces_N,MF,759,622,GO:0019706,protein-cysteine S-palmitoyltransferase activity,3/622,41/27694,0.06411161075548491,0.43734447091024825,0.4283245184503615,Zm00001eb148220/Zm00001eb289180/Zm00001eb394310,3
Fst_landraces_N,BP,759,622,GO:0000256,allantoin catabolic process,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb433900,1
Fst_landraces_N,BP,759,622,GO:0000301,"retrograde transport, vesicle recycling within Golgi",1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb153530,1
Fst_landraces_N,BP,759,622,GO:0002221,pattern recognition receptor signaling pathway,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb241950,1
Fst_landraces_N,MF,759,622,GO:0004076,biotin synthase activity,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb198320,1
Fst_landraces_N,MF,759,622,GO:0004306,ethanolamine-phosphate cytidylyltransferase activity,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb414050,1
Fst_landraces_N,MF,759,622,GO:0004309,exopolyphosphatase activity,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb143920,1
Fst_landraces_N,MF,759,622,GO:0004358,"L-glutamate N-acetyltransferase activity, acting on acetyl-L-ornithine as donor",1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb325850,1
Fst_landraces_N,MF,759,622,GO:0004663,Rab geranylgeranyltransferase activity,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb035310,1
Fst_landraces_N,MF,759,622,GO:0004815,aspartate-tRNA ligase activity,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb231430,1
Fst_landraces_N,CC,759,622,GO:0005673,transcription factor TFIIE complex,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb028110,1
Fst_landraces_N,BP,759,622,GO:0006422,aspartyl-tRNA aminoacylation,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb231430,1
Fst_landraces_N,BP,759,622,GO:0007091,metaphase/anaphase transition of mitotic cell cycle,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb227040,1
Fst_landraces_N,BP,759,622,GO:0007265,Ras protein signal transduction,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb026810,1
Fst_landraces_N,BP,759,622,GO:0008064,regulation of actin polymerization or depolymerization,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb395310,1
Fst_landraces_N,MF,759,622,GO:0008235,metalloexopeptidase activity,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb378830,1
Fst_landraces_N,MF,759,622,GO:0008428,ribonuclease inhibitor activity,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb014810,1
Fst_landraces_N,MF,759,622,GO:0008661,1-deoxy-D-xylulose-5-phosphate synthase activity,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb287860,1
Fst_landraces_N,BP,759,622,GO:0009083,branched-chain amino acid catabolic process,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb224720,1
Fst_landraces_N,BP,759,622,GO:0009157,deoxyribonucleoside monophosphate biosynthetic process,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb146250,1
Fst_landraces_N,MF,759,622,GO:0009905,ent-copalyl diphosphate synthase activity,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb048020,1
Fst_landraces_N,BP,759,622,GO:0009939,positive regulation of gibberellic acid mediated signaling pathway,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb287800,1
Fst_landraces_N,BP,759,622,GO:0009968,negative regulation of signal transduction,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb120370,1
Fst_landraces_N,BP,759,622,GO:0010258,NADH dehydrogenase complex (plastoquinone) assembly,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb015220,1
Fst_landraces_N,MF,759,622,GO:0016744,transketolase or transaldolase activity,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb287860,1
Fst_landraces_N,MF,759,622,GO:0016813,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines",1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb418690,1
Fst_landraces_N,CC,759,622,GO:0030684,preribosome,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb364260,1
Fst_landraces_N,CC,759,622,GO:0031985,Golgi cisterna,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb153530,1
Fst_landraces_N,CC,759,622,GO:0033503,HULC complex,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb019800,1
Fst_landraces_N,BP,759,622,GO:0042631,cellular response to water deprivation,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb425250,1
Fst_landraces_N,MF,759,622,GO:0042736,NADH kinase activity,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb140570,1
Fst_landraces_N,MF,759,622,GO:0042800,histone H3K4 methyltransferase activity,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb410840,1
Fst_landraces_N,MF,759,622,GO:0043515,kinetochore binding,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb197580,1
Fst_landraces_N,BP,759,622,GO:0044272,sulfur compound biosynthetic process,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb198320,1
Fst_landraces_N,MF,759,622,GO:0045549,9-cis-epoxycarotenoid dioxygenase activity,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb074640,1
Fst_landraces_N,BP,759,622,GO:0045930,negative regulation of mitotic cell cycle,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb020850,1
Fst_landraces_N,BP,759,622,GO:0048438,floral whorl development,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb120710,1
Fst_landraces_N,BP,759,622,GO:0090150,establishment of protein localization to membrane,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb124300,1
Fst_landraces_N,MF,759,622,GO:0090599,alpha-glucosidase activity,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb273940,1
Fst_landraces_N,CC,759,622,GO:0098572,stromal side of plastid thylakoid membrane,1/622,3/27694,0.06587955079877439,0.43734447091024825,0.4283245184503615,Zm00001eb346280,1
