gene_set,ontology,n_input_genes,n_mapped_genes,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GWAS_Gln_Goodman,BP,471,345,GO:0022904,respiratory electron transport chain,1/345,83/27694,0.6472607229093607,0.7201485951491944,0.6499242245534385,Zm00001eb002320,1
GWAS_Gln_Goodman,MF,471,345,GO:0003735,structural constituent of ribosome,7/345,616/27694,0.6490594183816787,0.7201485951491944,0.6499242245534385,Zm00001eb000270/Zm00001eb001840/Zm00001eb002640/Zm00001eb005360/Zm00001eb012410/Zm00001eb037660/Zm00001eb039550,7
GWAS_Gln_Goodman,MF,471,345,GO:0016874,ligase activity,4/345,356/27694,0.6497468946465554,0.7201485951491944,0.6499242245534385,Zm00001eb002570/Zm00001eb005660/Zm00001eb031330/Zm00001eb040790,4
GWAS_Gln_Goodman,MF,471,345,GO:0000977,RNA polymerase II transcription regulatory region sequence-specific DNA binding,1/345,84/27694,0.6516682072669091,0.7201485951491944,0.6499242245534385,Zm00001eb012650,1
GWAS_Gln_Goodman,MF,471,345,GO:0004843,cysteine-type deubiquitinase activity,1/345,84/27694,0.6516682072669091,0.7201485951491944,0.6499242245534385,Zm00001eb005070,1
GWAS_Gln_Goodman,MF,471,345,GO:0003777,microtubule motor activity,1/345,85/27694,0.6560207776578153,0.7225093699879993,0.6520547914486465,Zm00001eb000890,1
GWAS_Gln_Goodman,BP,471,345,GO:0007018,microtubule-based movement,1/345,85/27694,0.6560207776578153,0.7225093699879993,0.6520547914486465,Zm00001eb000890,1
GWAS_Gln_Goodman,CC,471,345,GO:0015935,small ribosomal subunit,1/345,86/27694,0.660319116304925,0.7247947202538908,0.6541172887018486,Zm00001eb002640,1
GWAS_Gln_Goodman,MF,471,345,GO:0071949,FAD binding,1/345,86/27694,0.660319116304925,0.7247947202538908,0.6541172887018486,Zm00001eb026960,1
GWAS_Gln_Goodman,CC,471,345,GO:0005654,nucleoplasm,1/345,90/27694,0.676983504304152,0.7418373862290877,0.6694980608686794,Zm00001eb028170,1
GWAS_Gln_Goodman,MF,471,345,GO:0003774,cytoskeletal motor activity,1/345,91/27694,0.6810206254103348,0.7450091405495609,0.6723605256170562,Zm00001eb000890,1
GWAS_Gln_Goodman,MF,471,345,GO:0008237,metallopeptidase activity,1/345,93/27694,0.6889445560171911,0.7524151600053745,0.6790443565434363,Zm00001eb042130,1
GWAS_Gln_Goodman,BP,471,345,GO:0006397,mRNA processing,4/345,376/27694,0.6912866210279753,0.7537104965054179,0.6802133799588774,Zm00001eb005630/Zm00001eb014810/Zm00001eb014820/Zm00001eb016670,4
GWAS_Gln_Goodman,MF,471,345,GO:0030527,structural constituent of chromatin,1/345,94/27694,0.6928326081955206,0.7541349925600659,0.6805964818228558,Zm00001eb004820,1
GWAS_Gln_Goodman,CC,471,345,GO:0005886,plasma membrane,21/345,1844/27694,0.6966968900160215,0.7570772871507434,0.6832518623139581,Zm00001eb000210/Zm00001eb000570/Zm00001eb000580/Zm00001eb001900/Zm00001eb002180/Zm00001eb002610/Zm00001eb003660/Zm00001eb007760/Zm00001eb008960/Zm00001eb011280/Zm00001eb017800/Zm00001eb019840/Zm00001eb028390/Zm00001eb029740/Zm00001eb030730/Zm00001eb033240/Zm00001eb033760/Zm00001eb034290/Zm00001eb040550/Zm00001eb047650/Zm00001eb054420,21
GWAS_Gln_Goodman,BP,471,345,GO:0071555,cell wall organization,4/345,386/27694,0.7107038628860716,0.7710131757100144,0.695828810497091,Zm00001eb000660/Zm00001eb015760/Zm00001eb029710/Zm00001eb047650,4
GWAS_Gln_Goodman,CC,471,345,GO:0005840,ribosome,7/345,657/27694,0.7132979100236145,0.7725419224840476,0.6972084834817286,Zm00001eb000270/Zm00001eb001840/Zm00001eb002640/Zm00001eb005360/Zm00001eb012410/Zm00001eb037660/Zm00001eb039550,7
GWAS_Gln_Goodman,CC,471,345,GO:0005768,endosome,1/345,100/27694,0.7151640855951187,0.7732785801127983,0.6978733068825547,Zm00001eb019420,1
GWAS_Gln_Goodman,BP,471,345,GO:0006096,glycolytic process,1/345,103/27694,0.7257151142760254,0.7833878385893519,0.7069967739287177,Zm00001eb015770,1
GWAS_Gln_Goodman,MF,471,345,GO:0051536,iron-sulfur cluster binding,2/345,208/27694,0.7339999293499042,0.7910214114646902,0.7138859686935128,Zm00001eb007700/Zm00001eb021930,2
GWAS_Gln_Goodman,CC,471,345,GO:1990904,ribonucleoprotein complex,8/345,763/27694,0.737116230430688,0.7930689475920932,0.7157338419502426,Zm00001eb000270/Zm00001eb001840/Zm00001eb002640/Zm00001eb005360/Zm00001eb012410/Zm00001eb016780/Zm00001eb028170/Zm00001eb039550,8
GWAS_Gln_Goodman,CC,471,345,GO:0005789,endoplasmic reticulum membrane,5/345,498/27694,0.745517700565779,0.7996246947670355,0.7216503138113867,Zm00001eb002220/Zm00001eb002240/Zm00001eb011300/Zm00001eb023770/Zm00001eb028390,5
GWAS_Gln_Goodman,CC,471,345,GO:0000786,nucleosome,1/345,109/27694,0.7456622920526956,0.7996246947670355,0.7216503138113867,Zm00001eb004820,1
GWAS_Gln_Goodman,BP,471,345,GO:0034220,monoatomic ion transmembrane transport,1/345,110/27694,0.7488432421792797,0.801717231364352,0.7235387993746736,Zm00001eb020860,1
GWAS_Gln_Goodman,BP,471,345,GO:0006412,translation,8/345,774/27694,0.7511914451605788,0.8029128233519629,0.7246178047364341,Zm00001eb000270/Zm00001eb001840/Zm00001eb002640/Zm00001eb005360/Zm00001eb012410/Zm00001eb037660/Zm00001eb037680/Zm00001eb039550,8
GWAS_Gln_Goodman,MF,471,345,GO:0140359,ABC-type transporter activity,1/345,119/27694,0.7757445906587168,0.8277994649909711,0.7470776572973086,Zm00001eb004340,1
GWAS_Gln_Goodman,BP,471,345,GO:0098869,cellular oxidant detoxification,2/345,231/27694,0.7849937147066132,0.8363004934456075,0.7547497188183641,Zm00001eb004790/Zm00001eb040550,2
GWAS_Gln_Goodman,MF,471,345,GO:0005096,GTPase activator activity,1/345,123/27694,0.7867592451815065,0.8368140748096936,0.7552132189515964,Zm00001eb012610,1
GWAS_Gln_Goodman,MF,471,345,GO:0008017,microtubule binding,2/345,234/27694,0.790972464825778,0.839124767113925,0.7572985870466324,Zm00001eb000890/Zm00001eb007470,2
GWAS_Gln_Goodman,BP,471,345,GO:0032259,methylation,4/345,434/27694,0.7915057235813864,0.839124767113925,0.7572985870466324,Zm00001eb000190/Zm00001eb007700/Zm00001eb025020/Zm00001eb038640,4
GWAS_Gln_Goodman,MF,471,345,GO:0043565,sequence-specific DNA binding,5/345,531/27694,0.7933478241049969,0.8397123073319124,0.7578288340305764,Zm00001eb020850/Zm00001eb028820/Zm00001eb029390/Zm00001eb030990/Zm00001eb037670,5
GWAS_Gln_Goodman,BP,471,345,GO:0008380,RNA splicing,2/345,240/27694,0.8024922190834399,0.8466763763702462,0.7641138107700477,Zm00001eb016670/Zm00001eb062000,2
GWAS_Gln_Goodman,MF,471,345,GO:0005506,iron ion binding,4/345,442/27694,0.803047701416291,0.8466763763702462,0.7641138107700477,Zm00001eb002360/Zm00001eb009080/Zm00001eb010640/Zm00001eb017640,4
GWAS_Gln_Goodman,MF,471,345,GO:0020037,heme binding,5/345,539/27694,0.8038231241919974,0.8466763763702462,0.7641138107700477,Zm00001eb002360/Zm00001eb009080/Zm00001eb010640/Zm00001eb014830/Zm00001eb017640,5
GWAS_Gln_Goodman,MF,471,345,GO:0008168,methyltransferase activity,4/345,447/27694,0.8099957572294569,0.8518019898606547,0.7687396066065646,Zm00001eb000190/Zm00001eb007700/Zm00001eb025020/Zm00001eb038640,4
GWAS_Gln_Goodman,MF,471,345,GO:0008236,serine-type peptidase activity,1/345,135/27694,0.8166702708353061,0.8574380299269236,0.7738260554232328,Zm00001eb004430,1
GWAS_Gln_Goodman,BP,471,345,GO:0051707,response to other organism,1/345,138/27694,0.8234697751330617,0.8629171221360241,0.7787708609525953,Zm00001eb028010,1
GWAS_Gln_Goodman,MF,471,345,GO:0016747,"acyltransferase activity, transferring groups other than amino-acyl groups",2/345,253/27694,0.8255385116363492,0.8629171221360241,0.7787708609525953,Zm00001eb007490/Zm00001eb012650,2
GWAS_Gln_Goodman,CC,471,345,GO:0005576,extracellular region,5/345,557/27694,0.8258593316148451,0.8629171221360241,0.7787708609525953,Zm00001eb004430/Zm00001eb018730/Zm00001eb018750/Zm00001eb029720/Zm00001eb039820,5
GWAS_Gln_Goodman,BP,471,345,GO:0006470,protein dephosphorylation,1/345,140/27694,0.8278624858145724,0.863626145201762,0.7794107445395302,Zm00001eb039610,1
GWAS_Gln_Goodman,CC,471,345,GO:0009507,chloroplast,8/345,852/27694,0.8359005052832089,0.8696698478621164,0.7848651032530242,Zm00001eb005660/Zm00001eb007770/Zm00001eb014810/Zm00001eb017630/Zm00001eb028810/Zm00001eb030760/Zm00001eb030960/Zm00001eb038650,8
GWAS_Gln_Goodman,BP,471,345,GO:0045944,positive regulation of transcription by RNA polymerase II,1/345,144/27694,0.8363236113643359,0.8696698478621164,0.7848651032530242,Zm00001eb012650,1
GWAS_Gln_Goodman,MF,471,345,GO:0008270,zinc ion binding,20/345,1943/27694,0.8411455483996918,0.8731677251549069,0.7880218895085452,Zm00001eb000650/Zm00001eb000870/Zm00001eb005380/Zm00001eb005390/Zm00001eb009020/Zm00001eb009060/Zm00001eb012610/Zm00001eb016680/Zm00001eb016800/Zm00001eb019420/Zm00001eb024600/Zm00001eb029690/Zm00001eb037730/Zm00001eb038640/Zm00001eb039810/Zm00001eb041290/Zm00001eb041310/Zm00001eb042130/Zm00001eb044600/Zm00001eb056510,20
GWAS_Gln_Goodman,CC,471,345,GO:0022627,cytosolic small ribosomal subunit,1/345,147/27694,0.8423961524675303,0.8731677251549069,0.7880218895085452,Zm00001eb002640,1
GWAS_Gln_Goodman,MF,471,345,GO:0016491,oxidoreductase activity,17/345,1681/27694,0.8437050105024406,0.8731677251549069,0.7880218895085452,Zm00001eb004710/Zm00001eb004790/Zm00001eb007440/Zm00001eb009080/Zm00001eb010640/Zm00001eb017600/Zm00001eb017640/Zm00001eb020570/Zm00001eb020590/Zm00001eb021930/Zm00001eb025020/Zm00001eb028240/Zm00001eb038650/Zm00001eb039570/Zm00001eb040310/Zm00001eb040550/Zm00001eb056510,17
GWAS_Gln_Goodman,BP,471,345,GO:0043161,proteasome-mediated ubiquitin-dependent protein catabolic process,1/345,149/27694,0.8463191796474665,0.8744851111412807,0.7892108122828156,Zm00001eb044600,1
GWAS_Gln_Goodman,MF,471,345,GO:0005525,GTP binding,3/345,377/27694,0.850891290045257,0.8778182296036512,0.7922189059548613,Zm00001eb005660/Zm00001eb007810/Zm00001eb063660,3
GWAS_Gln_Goodman,BP,471,345,GO:0009451,RNA modification,2/345,273/27694,0.8563009252728445,0.8818063914028806,0.7958181672492902,Zm00001eb005350/Zm00001eb037450,2
GWAS_Gln_Goodman,BP,471,345,GO:0007165,signal transduction,4/345,487/27694,0.8586443033024734,0.8818063914028806,0.7958181672492902,Zm00001eb017510/Zm00001eb030680/Zm00001eb031340/Zm00001eb063700,4
GWAS_Gln_Goodman,CC,471,345,GO:0005681,spliceosomal complex,1/345,156/27694,0.859298618672832,0.8818063914028806,0.7958181672492902,Zm00001eb018120,1
GWAS_Gln_Goodman,CC,471,345,GO:0005783,endoplasmic reticulum,5/345,590/27694,0.8610406981436737,0.8818063914028806,0.7958181672492902,Zm00001eb002220/Zm00001eb004710/Zm00001eb008780/Zm00001eb009060/Zm00001eb030970,5
GWAS_Gln_Goodman,MF,471,345,GO:0000978,RNA polymerase II cis-regulatory region sequence-specific DNA binding,2/345,277/27694,0.861827338975926,0.8818063914028806,0.7958181672492902,Zm00001eb002350/Zm00001eb005020,2
GWAS_Gln_Goodman,MF,471,345,GO:0061630,ubiquitin protein ligase activity,4/345,491/27694,0.8628718983359476,0.8818063914028806,0.7958181672492902,Zm00001eb007780/Zm00001eb009020/Zm00001eb012430/Zm00001eb044600,4
GWAS_Gln_Goodman,MF,471,345,GO:0004252,serine-type endopeptidase activity,1/345,163/27694,0.8711847596144469,0.888657110649762,0.8020008473574701,Zm00001eb004430,1
GWAS_Gln_Goodman,MF,471,345,GO:0003924,GTPase activity,2/345,285/27694,0.8723014583065148,0.888657110649762,0.8020008473574701,Zm00001eb007810/Zm00001eb063660,2
GWAS_Gln_Goodman,BP,471,345,GO:0009733,response to auxin,1/345,179/27694,0.8947271367995067,0.9100812686322596,0.8213358559338605,Zm00001eb031700,1
GWAS_Gln_Goodman,BP,471,345,GO:0000398,"mRNA splicing, via spliceosome",1/345,185/27694,0.9024035196434299,0.9164596492328914,0.8270922568956836,Zm00001eb018120,1
GWAS_Gln_Goodman,BP,471,345,GO:0006979,response to oxidative stress,1/345,196/27694,0.9150562894140518,0.9278642312565502,0.8373847356674388,Zm00001eb017600,1
GWAS_Gln_Goodman,MF,471,345,GO:0004601,peroxidase activity,1/345,207/27694,0.9260728403676448,0.9375768508069945,0.8461502415258476,Zm00001eb040550,1
GWAS_Gln_Goodman,BP,471,345,GO:0006952,defense response,3/345,461/27694,0.9283968139449525,0.9384724382823396,0.8469584969322375,Zm00001eb002250/Zm00001eb004440/Zm00001eb010640,3
GWAS_Gln_Goodman,BP,471,345,GO:0016192,vesicle-mediated transport,2/345,354/27694,0.9365360434182558,0.9452345206017072,0.8530611834296972,Zm00001eb000860/Zm00001eb012610,2
GWAS_Gln_Goodman,BP,471,345,GO:0006974,DNA damage response,1/345,226/27694,0.9418506006408367,0.9491291987910749,0.8565760770490976,Zm00001eb026960,1
GWAS_Gln_Goodman,MF,471,345,GO:0046983,protein dimerization activity,2/345,386/27694,0.954565479725991,0.9604578592304724,0.8668000376329257,Zm00001eb002350/Zm00001eb002370,2
GWAS_Gln_Goodman,CC,471,345,GO:0005874,microtubule,1/345,271/27694,0.9670900857173594,0.9715604559132796,0.8768199787786943,Zm00001eb000890,1
GWAS_Gln_Goodman,BP,471,345,GO:0006281,DNA repair,1/345,289/27694,0.9737985678382788,0.9767948711239349,0.8815439666746525,Zm00001eb026960,1
GWAS_Gln_Goodman,BP,471,345,GO:0006511,ubiquitin-dependent protein catabolic process,1/345,298/27694,0.9766224159043992,0.9781226039472631,0.8827422273272847,Zm00001eb000550,1
GWAS_Gln_Goodman,CC,471,345,GO:0012505,endomembrane system,1/345,474/27694,0.9975054166822244,0.9975054166822244,0.900234949831068,Zm00001eb017570,1
