gene_set,ontology,n_input_genes,n_mapped_genes,ID,Description,GeneRatio,BgRatio,pvalue,p.adjust,qvalue,geneID,Count
GWAS_Protein_Goodman,BP,550,405,GO:0009793,embryo development ending in seed dormancy,2/405,17/27694,0.025098529289416634,0.3309857163112335,0.3092592736675038,Zm00001eb037700/Zm00001eb061370,2
GWAS_Protein_Goodman,BP,550,405,GO:0006396,RNA processing,6/405,154/27694,0.02607010551113479,0.3309857163112335,0.3092592736675038,Zm00001eb000190/Zm00001eb014810/Zm00001eb014820/Zm00001eb030980/Zm00001eb045730/Zm00001eb062000,6
GWAS_Protein_Goodman,MF,550,405,GO:0003727,single-stranded RNA binding,2/405,18/27694,0.027966895430372896,0.3309857163112335,0.3092592736675038,Zm00001eb004370/Zm00001eb014810,2
GWAS_Protein_Goodman,CC,550,405,GO:0005765,lysosomal membrane,2/405,18/27694,0.027966895430372896,0.3309857163112335,0.3092592736675038,Zm00001eb007810/Zm00001eb029720,2
GWAS_Protein_Goodman,MF,550,405,GO:0101005,deubiquitinase activity,2/405,18/27694,0.027966895430372896,0.3309857163112335,0.3092592736675038,Zm00001eb000220/Zm00001eb021890,2
GWAS_Protein_Goodman,MF,550,405,GO:0030246,carbohydrate binding,7/405,202/27694,0.029647174962802728,0.3309857163112335,0.3092592736675038,Zm00001eb004410/Zm00001eb005030/Zm00001eb008780/Zm00001eb028010/Zm00001eb039820/Zm00001eb061350/Zm00001eb061380,7
GWAS_Protein_Goodman,BP,550,405,GO:0070475,rRNA base methylation,2/405,19/27694,0.030959764800567082,0.3309857163112335,0.3092592736675038,Zm00001eb007700/Zm00001eb017470,2
GWAS_Protein_Goodman,MF,550,405,GO:0005385,zinc ion transmembrane transporter activity,2/405,20/27694,0.034072901678645504,0.3309857163112335,0.3092592736675038,Zm00001eb019840/Zm00001eb041980,2
GWAS_Protein_Goodman,CC,550,405,GO:0043625,delta DNA polymerase complex,2/405,20/27694,0.034072901678645504,0.3309857163112335,0.3092592736675038,Zm00001eb002150/Zm00001eb002170,2
GWAS_Protein_Goodman,BP,550,405,GO:0042545,cell wall modification,3/405,49/27694,0.03486039769899632,0.3309857163112335,0.3092592736675038,Zm00001eb011270/Zm00001eb028580/Zm00001eb040760,3
GWAS_Protein_Goodman,BP,550,405,GO:0006665,sphingolipid metabolic process,3/405,50/27694,0.036695629157913516,0.3309857163112335,0.3092592736675038,Zm00001eb001870/Zm00001eb023770/Zm00001eb028390,3
GWAS_Protein_Goodman,BP,550,405,GO:0071805,potassium ion transmembrane transport,4/405,86/27694,0.03752682937881359,0.3309857163112335,0.3092592736675038,Zm00001eb000720/Zm00001eb000750/Zm00001eb002040/Zm00001eb033240,4
GWAS_Protein_Goodman,BP,550,405,GO:0016114,terpenoid biosynthetic process,3/405,52/27694,0.040511806932082894,0.3309857163112335,0.3092592736675038,Zm00001eb016730/Zm00001eb017640/Zm00001eb020070,3
GWAS_Protein_Goodman,MF,550,405,GO:0010333,terpene synthase activity,3/405,53/27694,0.042492151059542065,0.3309857163112335,0.3092592736675038,Zm00001eb016730/Zm00001eb017640/Zm00001eb020070,3
GWAS_Protein_Goodman,MF,550,405,GO:0000064,L-ornithine transmembrane transporter activity,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb024460,1
GWAS_Protein_Goodman,BP,550,405,GO:0000256,allantoin catabolic process,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb030970,1
GWAS_Protein_Goodman,MF,550,405,GO:0004150,dihydroneopterin aldolase activity,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb039830,1
GWAS_Protein_Goodman,MF,550,405,GO:0004353,glutamate dehydrogenase [NAD(P)+] activity,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb060520,1
GWAS_Protein_Goodman,MF,550,405,GO:0004633,phosphopantothenoylcysteine decarboxylase activity,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb005060,1
GWAS_Protein_Goodman,MF,550,405,GO:0004760,L-serine-pyruvate transaminase activity,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb034320,1
GWAS_Protein_Goodman,BP,550,405,GO:0006784,heme A biosynthetic process,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb005400,1
GWAS_Protein_Goodman,MF,550,405,GO:0008179,adenylate cyclase binding,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb040800,1
GWAS_Protein_Goodman,MF,550,405,GO:0008428,ribonuclease inhibitor activity,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb014810,1
GWAS_Protein_Goodman,BP,550,405,GO:0010265,SCF complex assembly,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb006600,1
GWAS_Protein_Goodman,CC,550,405,GO:0010319,stromule,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb042530,1
GWAS_Protein_Goodman,BP,550,405,GO:0010406,classical arabinogalactan protein metabolic process,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb007800,1
GWAS_Protein_Goodman,MF,550,405,GO:0016813,"hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds, in linear amidines",1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb030970,1
GWAS_Protein_Goodman,BP,550,405,GO:0019265,"glycine biosynthetic process, by transamination of glyoxylate",1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb034320,1
GWAS_Protein_Goodman,BP,550,405,GO:0031348,negative regulation of defense response,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb045680,1
GWAS_Protein_Goodman,BP,550,405,GO:0034059,response to anoxia,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb056510,1
GWAS_Protein_Goodman,BP,550,405,GO:0042127,regulation of cell population proliferation,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb001860,1
GWAS_Protein_Goodman,BP,550,405,GO:0045930,negative regulation of mitotic cell cycle,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb020850,1
GWAS_Protein_Goodman,CC,550,405,GO:0055087,Ski complex,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb022830,1
GWAS_Protein_Goodman,MF,550,405,GO:0061522,"1,4-dihydroxy-2-naphthoyl-CoA thioesterase activity",1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb033120,1
GWAS_Protein_Goodman,CC,550,405,GO:0070985,transcription factor TFIIK complex,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb056480,1
GWAS_Protein_Goodman,BP,550,405,GO:0071470,cellular response to osmotic stress,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb020860,1
GWAS_Protein_Goodman,CC,550,405,GO:0071513,phosphopantothenoylcysteine decarboxylase complex,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb005060,1
GWAS_Protein_Goodman,MF,550,405,GO:0090599,alpha-glucosidase activity,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb008780,1
GWAS_Protein_Goodman,MF,550,405,GO:0140327,flippase activity,1/405,3/27694,0.043235391312909655,0.3309857163112335,0.3092592736675038,Zm00001eb042570,1
GWAS_Protein_Goodman,MF,550,405,GO:0000175,3'-5'-RNA exonuclease activity,2/405,23/27694,0.044092999547260266,0.3309857163112335,0.3092592736675038,Zm00001eb002260/Zm00001eb004370,2
GWAS_Protein_Goodman,MF,550,405,GO:0005545,1-phosphatidylinositol binding,2/405,23/27694,0.044092999547260266,0.3309857163112335,0.3092592736675038,Zm00001eb012390/Zm00001eb037740,2
GWAS_Protein_Goodman,MF,550,405,GO:0032050,clathrin heavy chain binding,2/405,23/27694,0.044092999547260266,0.3309857163112335,0.3092592736675038,Zm00001eb012390/Zm00001eb037740,2
GWAS_Protein_Goodman,BP,550,405,GO:0045493,xylan catabolic process,2/405,23/27694,0.044092999547260266,0.3309857163112335,0.3092592736675038,Zm00001eb007740/Zm00001eb027580,2
GWAS_Protein_Goodman,BP,550,405,GO:0048268,clathrin coat assembly,2/405,23/27694,0.044092999547260266,0.3309857163112335,0.3092592736675038,Zm00001eb012390/Zm00001eb037740,2
GWAS_Protein_Goodman,MF,550,405,GO:0000049,tRNA binding,3/405,55/27694,0.046595670544849005,0.3309857163112335,0.3092592736675038,Zm00001eb005670/Zm00001eb007750/Zm00001eb007760,3
GWAS_Protein_Goodman,BP,550,405,GO:0045489,pectin biosynthetic process,2/405,24/27694,0.047646755226101026,0.3309857163112335,0.3092592736675038,Zm00001eb015760/Zm00001eb029710,2
GWAS_Protein_Goodman,MF,550,405,GO:0070006,metalloaminopeptidase activity,2/405,24/27694,0.047646755226101026,0.3309857163112335,0.3092592736675038,Zm00001eb028570/Zm00001eb042130,2
GWAS_Protein_Goodman,BP,550,405,GO:0015711,organic anion transport,2/405,25/27694,0.051301012931477756,0.3309857163112335,0.3092592736675038,Zm00001eb006900/Zm00001eb006910,2
GWAS_Protein_Goodman,BP,550,405,GO:0046246,terpene biosynthetic process,2/405,25/27694,0.051301012931477756,0.3309857163112335,0.3092592736675038,Zm00001eb016730/Zm00001eb020070,2
GWAS_Protein_Goodman,BP,550,405,GO:0071577,zinc ion transmembrane transport,2/405,25/27694,0.051301012931477756,0.3309857163112335,0.3092592736675038,Zm00001eb019840/Zm00001eb041980,2
GWAS_Protein_Goodman,CC,550,405,GO:0005802,trans-Golgi network,3/405,59/27694,0.055363301103978295,0.3309857163112335,0.3092592736675038,Zm00001eb028390/Zm00001eb030710/Zm00001eb063700,3
GWAS_Protein_Goodman,BP,550,405,GO:0000719,photoreactive repair,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb026960,1
GWAS_Protein_Goodman,MF,550,405,GO:0004140,dephospho-CoA kinase activity,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb041190,1
GWAS_Protein_Goodman,MF,550,405,GO:0004318,enoyl-[acyl-carrier-protein] reductase (NADH) activity,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb028240,1
GWAS_Protein_Goodman,CC,550,405,GO:0005846,nuclear cap binding complex,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb016670,1
GWAS_Protein_Goodman,BP,550,405,GO:0007346,regulation of mitotic cell cycle,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb012500,1
GWAS_Protein_Goodman,CC,550,405,GO:0009526,plastid envelope,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb020860,1
GWAS_Protein_Goodman,BP,550,405,GO:0010118,stomatal movement,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb015770,1
GWAS_Protein_Goodman,MF,550,405,GO:0016285,alanyl aminopeptidase activity,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb042130,1
GWAS_Protein_Goodman,MF,550,405,GO:0016432,tRNA-uridine aminocarboxypropyltransferase activity,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb026290,1
GWAS_Protein_Goodman,MF,550,405,GO:0016972,thiol oxidase activity,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb007440,1
GWAS_Protein_Goodman,CC,550,405,GO:0030122,AP-2 adaptor complex,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb000860,1
GWAS_Protein_Goodman,BP,550,405,GO:0033539,fatty acid beta-oxidation using acyl-CoA dehydrogenase,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb063680,1
GWAS_Protein_Goodman,BP,550,405,GO:0042256,cytosolic ribosome assembly,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb037680,1
GWAS_Protein_Goodman,BP,550,405,GO:0044208,'de novo' AMP biosynthetic process,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb005660,1
GWAS_Protein_Goodman,BP,550,405,GO:0071365,cellular response to auxin stimulus,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb030680,1
GWAS_Protein_Goodman,BP,550,405,GO:0090615,mitochondrial mRNA processing,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb004560,1
GWAS_Protein_Goodman,CC,550,405,GO:0101031,protein folding chaperone complex,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb029690,1
GWAS_Protein_Goodman,MF,550,405,GO:0140101,"catalytic activity, acting on a tRNA",1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb016720,1
GWAS_Protein_Goodman,MF,550,405,GO:0141052,histone H3 demethylase activity,1/405,4/27694,0.057228734511720614,0.3309857163112335,0.3092592736675038,Zm00001eb025020,1
GWAS_Protein_Goodman,BP,550,405,GO:0008033,tRNA processing,4/405,99/27694,0.05756937065214292,0.3309857163112335,0.3092592736675038,Zm00001eb004570/Zm00001eb005670/Zm00001eb007750/Zm00001eb026290,4
GWAS_Protein_Goodman,MF,550,405,GO:0008173,RNA methyltransferase activity,2/405,27/27694,0.05889638670960375,0.3309857163112335,0.3092592736675038,Zm00001eb000190/Zm00001eb007700,2
GWAS_Protein_Goodman,MF,550,405,GO:0016627,"oxidoreductase activity, acting on the CH-CH group of donors",2/405,27/27694,0.05889638670960375,0.3309857163112335,0.3092592736675038,Zm00001eb020570/Zm00001eb020590,2
GWAS_Protein_Goodman,BP,550,405,GO:0032968,positive regulation of transcription elongation by RNA polymerase II,2/405,28/27694,0.06283039163088983,0.3309857163112335,0.3092592736675038,Zm00001eb016770/Zm00001eb040540,2
GWAS_Protein_Goodman,CC,550,405,GO:0019005,SCF ubiquitin ligase complex,3/405,64/27694,0.06733776638613607,0.3309857163112335,0.3092592736675038,Zm00001eb006610/Zm00001eb008130/Zm00001eb012500,3
GWAS_Protein_Goodman,CC,550,405,GO:0000176,nuclear exosome (RNase complex),2/405,30/27694,0.07095388003299478,0.3309857163112335,0.3092592736675038,Zm00001eb002260/Zm00001eb004370,2
GWAS_Protein_Goodman,MF,550,405,GO:0047262,polygalacturonate 4-alpha-galacturonosyltransferase activity,2/405,30/27694,0.07095388003299478,0.3309857163112335,0.3092592736675038,Zm00001eb015760/Zm00001eb029710,2
GWAS_Protein_Goodman,MF,550,405,GO:0000339,RNA cap binding,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb016670,1
GWAS_Protein_Goodman,BP,550,405,GO:0001659,temperature homeostasis,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb031340,1
GWAS_Protein_Goodman,MF,550,405,GO:0004134,4-alpha-glucanotransferase activity,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb002650,1
GWAS_Protein_Goodman,MF,550,405,GO:0004351,glutamate decarboxylase activity,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb037690,1
GWAS_Protein_Goodman,BP,550,405,GO:0006536,glutamate metabolic process,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb037690,1
GWAS_Protein_Goodman,BP,550,405,GO:0006545,glycine biosynthetic process,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb017590,1
GWAS_Protein_Goodman,BP,550,405,GO:0006567,L-threonine catabolic process,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb017590,1
GWAS_Protein_Goodman,MF,550,405,GO:0008477,purine nucleosidase activity,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb039560,1
GWAS_Protein_Goodman,MF,550,405,GO:0008732,L-allo-threonine aldolase activity,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb017590,1
GWAS_Protein_Goodman,BP,550,405,GO:0009249,protein lipoylation,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb030760,1
GWAS_Protein_Goodman,BP,550,405,GO:0009937,regulation of gibberellic acid mediated signaling pathway,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb008130,1
GWAS_Protein_Goodman,BP,550,405,GO:0009956,radial pattern formation,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb020850,1
GWAS_Protein_Goodman,BP,550,405,GO:0010037,response to carbon dioxide,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb015770,1
GWAS_Protein_Goodman,BP,550,405,GO:0010928,regulation of auxin mediated signaling pathway,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb030680,1
GWAS_Protein_Goodman,BP,550,405,GO:0030091,protein repair,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb017600,1
GWAS_Protein_Goodman,BP,550,405,GO:0032434,regulation of proteasomal ubiquitin-dependent protein catabolic process,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb001890,1
GWAS_Protein_Goodman,BP,550,405,GO:0032436,positive regulation of proteasomal ubiquitin-dependent protein catabolic process,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb001890,1
GWAS_Protein_Goodman,CC,550,405,GO:0034399,nuclear periphery,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb000170,1
GWAS_Protein_Goodman,BP,550,405,GO:0035336,long-chain fatty-acyl-CoA metabolic process,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb039570,1
GWAS_Protein_Goodman,BP,550,405,GO:0036265,RNA (guanine-N7)-methylation,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb004570,1
GWAS_Protein_Goodman,BP,550,405,GO:0042454,ribonucleoside catabolic process,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb039560,1
GWAS_Protein_Goodman,BP,550,405,GO:0043171,peptide catabolic process,1/405,5/27694,0.0710179133677249,0.3309857163112335,0.3092592736675038,Zm00001eb042130,1
