"GENE","magma_p","magma_z","n_top_pathways","best_pathway_p","pathway_rank","pathways","gwas_min_p","gwas_rank","magma_rank","hit_gwas","hit_magma","hit_pathway","support_layers","score"
"AT1G74270",0.00726648783126441,2.6843780917529,0,NA,NA,NA,0.00726648783126441,186,186,FALSE,FALSE,FALSE,0,4.36125669424911
"AT2G34980",0.0074132730309181,2.6776857695854,0,NA,NA,NA,0.0074132730309181,187,187,FALSE,FALSE,FALSE,0,4.35659936961194
"AT1G74030",0.00741675638375825,2.67752840324106,0,NA,NA,NA,0.00741675638375825,188,188,FALSE,FALSE,FALSE,0,4.35196688415758
"AT5G27960",0.00742576098844276,2.67712191199734,0,NA,NA,NA,0.00742576098844276,189,189,FALSE,FALSE,FALSE,0,4.34735897433845
"AT1G15840",0.00768894861413011,2.66543197281761,0,NA,NA,NA,0.00768894861413011,190,190,FALSE,FALSE,FALSE,0,4.34277538077928
"AT2G34890",0.00788511618634654,2.65694989295423,0,NA,NA,NA,0.00788511618634654,191,191,FALSE,FALSE,FALSE,0,4.33821584818948
"AT1G08340",0.00789294745869304,2.65661521689065,0,NA,NA,NA,0.00789294745869304,192,192,FALSE,FALSE,FALSE,0,4.33368012527784
"AT5G17100",0.00803111357136231,2.6507589538753,0,NA,NA,NA,0.00803111357136231,193,193,FALSE,FALSE,FALSE,0,4.32916796466939
"AT1G74560",0.0080988356041162,2.64792138602011,0,NA,NA,NA,0.0080988356041162,194,194,FALSE,FALSE,FALSE,0,4.32467912282449
"AT5G27950",0.00818642665857156,2.64428263838321,0,NA,NA,NA,0.00818642665857156,195,195,FALSE,FALSE,FALSE,0,4.3202133599599
"AT5G01440",0.0082393957930036,2.64209904214526,0,NA,NA,NA,0.0082393957930036,196,196,FALSE,FALSE,FALSE,0,4.31577043997199
"AT2G34970",0.00830008363454371,2.63961263764233,0,NA,NA,NA,0.00830008363454371,197,197,FALSE,FALSE,FALSE,0,4.31135013036175
"AT1G73810",0.00839991548522916,2.63555765272072,0,NA,NA,NA,0.00839991548522916,198,198,FALSE,FALSE,FALSE,0,4.30695220216188
"AT2G35050",0.00857063149341861,2.62872231157188,0,NA,NA,NA,0.00857063149341861,199,199,FALSE,FALSE,FALSE,0,4.30257642986552
"AT2G34960",0.0087280194261262,2.62252761496338,0,NA,NA,NA,0.0087280194261262,200,200,FALSE,FALSE,FALSE,0,4.29822259135698
